Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
0,31.119286,13.440449,0.978540321191152,0.016695192400162318,dataset_snu_cell_03_n,51.811665,dataset_snu_cell_03_n,0.9496665000915527
1,35.06554,15.561922,0.9692211051781973,0.02613766022158183,dataset_snu_cell_02_n,62.636135,dataset_snu_cell_02_n,0.9195531606674194
2,29.631989,10.325978,0.9786940713723501,0.018439407568762913,dataset_snu_cell_07_f,50.164165,dataset_snu_cell_07_f,0.9385483860969543
3,32.181683,11.855161,0.9772238035996755,0.015682198975209356,dataset_snu_cell_03_n,52.080532,dataset_snu_cell_03_n,0.9491427540779114
4,33.465725,12.271672,0.9711921612421671,0.023838968103103014,dataset_snu_cell_15_n,52.35871,dataset_snu_cell_15_n,0.9267157912254333
5,33.334934,12.261187,0.9734934866428375,0.021267674902074804,dataset_snu_cell_05_n,54.495373,dataset_snu_cell_05_n,0.9297022819519043
6,36.958813,13.060172,0.9707830349604288,0.01874430867102156,dataset_snu_cell_03_n,57.333767,dataset_snu_cell_03_n,0.938365638256073
7,28.9148,10.140749,0.9802484015623728,0.014695048380100146,dataset_snu_cell_07_f,43.991524,dataset_snu_cell_07_f,0.9527410268783569
8,30.474436,15.063313,0.9767469465732574,0.026562761731482563,dataset_snu_cell_02_n,63.13876,dataset_snu_cell_02_n,0.9182568788528442
9,45.14851,10.869795,0.9527980387210846,0.02782334065559018,dataset_snu_cell_15_n,61.959244,dataset_snu_cell_15_n,0.8973769545555115
10,47.27153,32.511414,0.9216261208057404,0.09432342099908916,dataset_snu_cell_07_f,96.661545,dataset_snu_cell_07_f,0.7718325853347778
11,34.885056,9.711845,0.9718038539091746,0.01828489342746136,dataset_snu_cell_07_f,51.567104,dataset_snu_cell_07_f,0.9350631237030029
12,38.111176,13.597534,0.9625087976455688,0.030125541860023402,dataset_snu_cell_07_f,61.578876,dataset_snu_cell_07_f,0.9074003100395203
13,39.273537,12.453728,0.9632679919401804,0.024963149737923004,dataset_snu_cell_15_n,56.150105,dataset_snu_cell_15_n,0.9157181978225708
14,30.121561,9.827505,0.9802988668282827,0.01153296282406777,dataset_snu_cell_02_f,49.443764,dataset_snu_cell_02_f,0.9576202630996704
15,28.491089,14.372782,0.9762467344601949,0.027682834996046714,dataset_snu_cell_15_n,55.522816,dataset_snu_cell_15_n,0.9175907969474792
16,42.660515,12.572955,0.9591987232367197,0.027445049030735063,dataset_snu_cell_07_f,62.02711,dataset_snu_cell_07_f,0.9060473442077637
17,23.946054,5.3688807,0.9878536959489187,0.005082042323183333,dataset_snu_cell_14_f,31.243626,dataset_snu_cell_14_f,0.9797195196151733
18,31.28557,6.9707465,0.9799991846084595,0.008546471267643326,dataset_snu_cell_06_f,40.053257,dataset_snu_cell_06_f,0.9699200391769409
19,33.764767,17.88117,0.9657586514949799,0.03537049864224457,dataset_snu_cell_15_n,61.078075,dataset_snu_cell_15_n,0.9002751708030701
20,47.85893,29.309223,0.9270050227642059,0.07733328202964722,dataset_snu_cell_07_f,87.45694,dataset_snu_cell_07_f,0.8132181167602539
21,35.72423,10.264827,0.971750279267629,0.018389123919380874,dataset_snu_cell_07_f,51.5418,dataset_snu_cell_07_f,0.935126781463623
22,34.479362,11.351786,0.9716261625289917,0.019032766335363927,dataset_snu_cell_05_n,50.95886,dataset_snu_cell_05_n,0.9385302066802979
23,33.06653,10.069059,0.9765067001183828,0.01589812729380142,dataset_snu_cell_02_n,52.752228,dataset_snu_cell_02_n,0.9429388046264648
24,29.750122,8.9828,0.979472815990448,0.012401281029579964,dataset_snu_cell_07_f,40.84039,dataset_snu_cell_07_f,0.9592689275741577
25,24.02949,9.6483965,0.9876383543014526,0.008827985340004462,dataset_snu_cell_02_f,39.625984,dataset_snu_cell_02_f,0.9727795720100403
26,29.094032,11.331385,0.9786875744660696,0.020773617018481388,dataset_snu_cell_05_f,52.250515,dataset_snu_cell_05_f,0.9335203170776367
27,23.650728,7.409553,0.9875610669453939,0.008287550374824959,dataset_snu_cell_11_n,37.428818,dataset_snu_cell_11_n,0.9716461300849915
28,29.434443,3.616719,0.9815776944160461,0.005279600627223213,dataset_snu_cell_02_n,34.612804,dataset_snu_cell_05_f,0.9735293388366699
29,29.723253,12.427765,0.9783595403035482,0.018008042413554987,dataset_snu_cell_04_n,51.035805,dataset_snu_cell_04_n,0.9501710534095764
30,34.62483,13.280861,0.974004844824473,0.019602246826951775,dataset_snu_cell_04_n,53.558872,dataset_snu_cell_04_n,0.945122480392456
31,31.808807,10.966909,0.9774818122386932,0.01581717672741983,dataset_snu_cell_03_n,54.94001,dataset_snu_cell_03_n,0.9434047937393188
32,28.296106,10.653168,0.9793523947397867,0.018185779209169275,dataset_snu_cell_15_n,46.14746,dataset_snu_cell_15_n,0.943071722984314
33,30.048967,11.078217,0.9805087447166443,0.014850180807223251,dataset_snu_cell_03_n,51.896133,dataset_snu_cell_03_n,0.9495022296905518
