Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
22,45.64413,13.053927,0.9551660716533661,0.02878595185991315,dataset_snu_cell_05_n,66.00563,dataset_snu_cell_05_n,0.9045270085334778
23,33.427017,6.561741,0.9793293873469034,0.0067934078903192745,dataset_snu_cell_06_f,41.454834,dataset_snu_cell_06_f,0.9699204564094543
24,37.002956,9.086264,0.9711174567540487,0.016778469531328805,dataset_snu_cell_07_f,52.777912,dataset_snu_cell_07_f,0.9371027946472168
25,41.344852,6.507537,0.9696090916792551,0.009028687505889432,dataset_snu_cell_02_f,55.074238,dataset_snu_cell_02_f,0.9507867693901062
26,34.23155,9.342705,0.9749044179916382,0.017150670424440462,dataset_snu_cell_05_f,52.297577,dataset_snu_cell_05_f,0.93841153383255
27,37.321903,4.261591,0.9739729364713033,0.005466541554758431,dataset_snu_cell_08_f,45.569954,dataset_snu_cell_08_f,0.9632984399795532
28,40.3467,16.059021,0.9611767927805582,0.040112698531958646,dataset_snu_cell_05_f,75.40838,dataset_snu_cell_05_f,0.871951162815094
29,32.651978,10.614536,0.976774533589681,0.017528289208974826,dataset_snu_cell_07_f,51.200848,dataset_snu_cell_07_f,0.9408054947853088
30,40.282166,10.780877,0.9692756334940592,0.01728859775748702,dataset_snu_cell_03_n,60.51304,dataset_snu_cell_03_n,0.9359057545661926
31,43.498417,13.057923,0.959689607222875,0.026617955718472322,dataset_snu_cell_05_f,64.08182,dataset_snu_cell_05_f,0.9075289368629456
32,39.30354,13.04263,0.9653760890165964,0.021999355170044307,dataset_snu_cell_11_n,54.29584,dataset_snu_cell_15_n,0.9372464418411255
33,41.239388,10.745308,0.9678108990192413,0.018069209390267987,dataset_snu_cell_03_n,63.35702,dataset_snu_cell_03_n,0.9297395944595337
34,42.50604,5.63811,0.9663826624552408,0.009057966507528986,dataset_snu_cell_07_n,50.95461,dataset_snu_cell_07_n,0.9528623819351196
35,31.925453,13.167816,0.9794321457544962,0.01654751450908193,dataset_snu_cell_02_f,58.64802,dataset_snu_cell_02_f,0.9441925883293152
36,57.02832,45.533836,0.8812222381432852,0.15157656833686697,dataset_snu_cell_07_f,126.095764,dataset_snu_cell_07_f,0.6409722566604614
37,47.519623,11.780598,0.9546058277289072,0.023709251878329243,dataset_snu_cell_03_n,68.98866,dataset_snu_cell_03_n,0.916693925857544
38,49.10713,18.19201,0.9446867803732554,0.04745190025254128,dataset_snu_cell_07_f,82.624596,dataset_snu_cell_07_f,0.8458492159843445
39,41.04616,7.5860915,0.9695489009221395,0.008912881638089079,dataset_snu_cell_04_f,49.411484,dataset_snu_cell_04_f,0.958870530128479
40,35.229755,12.352395,0.9725169241428375,0.021813583483128878,dataset_snu_cell_07_f,56.97988,dataset_snu_cell_07_f,0.9266888499259949
41,40.660755,9.511445,0.9693787892659506,0.012243059862263447,dataset_snu_cell_02_f,56.75986,dataset_snu_cell_02_f,0.947728157043457
42,53.932964,18.15446,0.9306375284989675,0.050061666431340815,dataset_snu_cell_15_n,79.124435,dataset_snu_cell_15_n,0.845797061920166
43,43.145695,10.174397,0.9614049990971884,0.02258058772375214,dataset_snu_cell_05_f,61.370358,dataset_snu_cell_05_f,0.915188729763031
44,39.978012,11.202906,0.965706338485082,0.02288163914885632,dataset_snu_cell_05_n,61.035988,dataset_snu_cell_05_n,0.9183623194694519
45,38.16573,14.3310375,0.9656577706336975,0.032629499214056445,dataset_snu_cell_05_n,69.857704,dataset_snu_cell_05_n,0.8930582404136658
46,28.202234,3.7628233,0.984721302986145,0.00356234520154731,dataset_snu_cell_03_f,32.062416,dataset_snu_cell_06_n,0.9796810150146484
47,43.38854,20.749147,0.9494556685288748,0.050317565148365696,dataset_snu_cell_05_f,76.1356,dataset_snu_cell_05_f,0.8694695234298706
48,33.02358,14.361079,0.9736104110876719,0.02746086870422431,dataset_snu_cell_05_n,62.923035,dataset_snu_cell_05_n,0.9132363200187683
49,39.734562,9.614106,0.9684220751126608,0.015954545175757423,dataset_snu_cell_03_n,56.943504,dataset_snu_cell_03_n,0.9432442784309387
50,38.044033,15.420911,0.9629282653331757,0.03265898022187749,dataset_snu_cell_15_n,61.95958,dataset_snu_cell_15_n,0.9054442048072815
51,44.93495,19.388994,0.9520349403222402,0.04898491123106018,dataset_snu_cell_07_f,81.99712,dataset_snu_cell_07_f,0.8481816649436951
52,45.725666,7.7322283,0.9615854422251383,0.013961426663687704,dataset_snu_cell_07_n,60.668846,dataset_snu_cell_07_n,0.9331760406494141
53,47.558086,14.502391,0.9481630027294159,0.04553595363031444,dataset_snu_cell_15_n,78.75364,dataset_snu_cell_15_n,0.8472390174865723
54,37.52367,10.259145,0.9698469142119089,0.020422796961322022,dataset_snu_cell_15_n,54.224827,dataset_snu_cell_15_n,0.9275784492492676
55,33.40894,6.5670104,0.9781464835007986,0.008518787320685443,dataset_snu_cell_07_n,44.747105,dataset_snu_cell_07_n,0.9636477828025818
56,37.086887,9.640593,0.9743417004744211,0.012210314462764165,dataset_snu_cell_03_n,51.05391,dataset_snu_cell_03_n,0.9543774724006653
57,35.39352,11.358996,0.9714220861593882,0.024792146637879126,dataset_snu_cell_15_n,57.98659,dataset_snu_cell_15_n,0.917181670665741
58,41.779964,11.335097,0.9672477642695109,0.016926470838728034,dataset_snu_cell_03_n,60.241146,dataset_snu_cell_03_n,0.9364804029464722
59,35.64131,18.659975,0.9663435022036234,0.04537448996322455,dataset_snu_cell_07_f,77.35122,dataset_snu_cell_07_f,0.864898145198822
60,72.18028,44.427757,0.8430159389972687,0.17602616269091786,dataset_snu_cell_07_f,137.19482,dataset_snu_cell_07_f,0.5749868154525757
61,51.145584,11.891522,0.9467171927293142,0.028159770610561723,dataset_snu_cell_05_n,69.5171,dataset_snu_cell_05_n,0.8940985202789307
62,54.821987,10.139055,0.9351301888624827,0.032139899688071266,dataset_snu_cell_15_n,69.08189,dataset_snu_cell_15_n,0.8824562430381775
63,36.381947,7.8996224,0.9742590387662252,0.011142559815676679,dataset_snu_cell_02_n,48.805275,dataset_snu_cell_02_n,0.954546332359314
64,32.917576,8.995078,0.9793402055899302,0.010822971150630212,dataset_snu_cell_02_f,51.89674,dataset_snu_cell_02_f,0.9563016295433044
65,36.122913,13.245759,0.970759371916453,0.023462204583495214,dataset_snu_cell_07_f,58.266914,dataset_snu_cell_07_f,0.9233396053314209
66,42.75708,12.383836,0.961127519607544,0.03207058773752515,dataset_snu_cell_05_f,69.988914,dataset_snu_cell_05_f,0.8896951079368591
67,43.489765,14.043316,0.9583697120348612,0.02913259124947589,dataset_snu_cell_15_n,62.161907,dataset_snu_cell_15_n,0.9048256278038025
68,47.48433,10.075436,0.957721213499705,0.015782634516611334,dataset_snu_cell_02_f,67.54514,dataset_snu_cell_02_f,0.9259759187698364
69,45.48584,15.315064,0.9516905744870504,0.035204725003160006,dataset_snu_cell_07_f,67.84826,dataset_snu_cell_07_f,0.8960548043251038
70,32.39179,11.401709,0.9782264530658722,0.016222448256358397,dataset_snu_cell_03_n,57.384014,dataset_snu_cell_03_n,0.9423627853393555
71,29.55396,4.6333485,0.9837789535522461,0.004480096136785693,dataset_snu_cell_10_f,37.844574,dataset_snu_cell_10_f,0.9748099446296692
72,33.19522,5.40934,0.9796948730945587,0.005699468374637043,dataset_snu_cell_04_n,40.30192,dataset_snu_cell_04_n,0.9710128307342529
73,55.071625,15.602686,0.9348503847916921,0.04239506487610446,dataset_snu_cell_07_f,81.43709,dataset_snu_cell_07_f,0.850248396396637
74,32.134304,5.958784,0.9802571833133698,0.006970244514118595,dataset_snu_cell_08_f,40.36686,dataset_snu_cell_08_f,0.9712010025978088
75,44.0572,10.854397,0.9610783060391744,0.022749843529420822,dataset_snu_cell_05_n,62.513428,dataset_snu_cell_05_n,0.9143622517585754
76,68.084724,45.6123,0.8558384776115417,0.16246962349176827,dataset_snu_cell_07_f,129.88763,dataset_snu_cell_07_f,0.6190546751022339
77,42.529953,12.058408,0.9633277555306753,0.018729905472335055,dataset_snu_cell_03_n,58.568478,dataset_snu_cell_03_n,0.9399588108062744
78,39.576923,13.025294,0.9662213027477264,0.023803450766956617,dataset_snu_cell_05_n,58.95031,dataset_snu_cell_05_n,0.9238463640213013
79,41.788486,11.483028,0.9635088940461477,0.02634138403638236,dataset_snu_cell_05_n,65.61293,dataset_snu_cell_05_n,0.9056596755981445
80,29.25708,6.2820907,0.9839108089605967,0.007526254432380297,dataset_snu_cell_07_n,42.075325,dataset_snu_cell_07_n,0.9678592681884766
81,46.948963,15.089616,0.9492660959561666,0.037644926278598334,dataset_snu_cell_07_f,73.97059,dataset_snu_cell_07_f,0.8764492869377136
82,41.681248,16.736656,0.9564846058686575,0.04025742897950793,dataset_snu_cell_05_f,74.60216,dataset_snu_cell_05_f,0.8746746182441711
83,42.832184,7.4693556,0.9672318895657858,0.010256245694606893,dataset_snu_cell_02_f,52.2597,dataset_snu_cell_08_f,0.9539785385131836
84,36.286285,11.431361,0.9724816481272379,0.018819671889099394,dataset_snu_cell_05_n,53.78997,dataset_snu_cell_05_n,0.9365953207015991
85,36.23798,15.040554,0.9675925970077515,0.02952354534298465,dataset_snu_cell_05_n,64.02589,dataset_snu_cell_05_n,0.9101682901382446
86,42.80015,14.185159,0.9593320290247599,0.0336468017313401,dataset_snu_cell_05_n,72.11192,dataset_snu_cell_05_n,0.8860451579093933
87,41.37247,15.38937,0.9615916510423025,0.033385114489922214,dataset_snu_cell_07_f,69.39125,dataset_snu_cell_07_f,0.8912732601165771
88,34.7215,8.584915,0.9739222129185995,0.018558640880941755,dataset_snu_cell_15_n,51.909695,dataset_snu_cell_15_n,0.9336305260658264
89,42.551334,12.932423,0.9575528999169668,0.030387325994691478,dataset_snu_cell_05_n,61.39729,dataset_snu_cell_15_n,0.9125029444694519
90,44.085922,16.757555,0.9535900255044302,0.04575812801551559,dataset_snu_cell_07_f,81.07491,dataset_snu_cell_07_f,0.8515774011611938
91,28.8094,3.1257126,0.9849538107713064,0.0029222987655260642,dataset_snu_cell_06_f,33.92437,dataset_snu_cell_06_f,0.979856014251709
92,33.00343,8.491821,0.9767520229021708,0.014209390870192556,dataset_snu_cell_05_n,49.238605,dataset_snu_cell_05_n,0.9468711614608765
93,48.857395,12.187494,0.9482224583625793,0.0321463572903138,dataset_snu_cell_15_n,68.82092,dataset_snu_cell_15_n,0.8833426237106323
94,44.544018,11.352854,0.9572910865147909,0.027051299454190318,dataset_snu_cell_05_n,65.87851,dataset_snu_cell_05_n,0.9048944115638733
95,53.33133,19.953888,0.9294831454753876,0.060082010589596696,dataset_snu_cell_05_f,84.60483,dataset_snu_cell_05_f,0.8388142585754395
96,69.08117,35.064373,0.8686723411083221,0.1256078537122986,dataset_snu_cell_05_f,116.3624,dataset_snu_cell_07_f,0.6948106288909912
97,44.1729,14.641562,0.9573359688123068,0.030314186522300956,dataset_snu_cell_05_n,68.53815,dataset_snu_cell_05_n,0.897060215473175
98,43.39496,15.679313,0.958953728278478,0.03221329535339726,dataset_snu_cell_05_f,68.706635,dataset_snu_cell_05_f,0.8936998844146729
99,43.408726,16.384512,0.954002449909846,0.03659355700571249,dataset_snu_cell_07_f,70.37204,dataset_snu_cell_07_f,0.8881779909133911
