Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
17,52.992115,3.9212816,0.946801116069158,0.007443631348323867,dataset_snu_cell_14_f,56.715885,dataset_snu_cell_14_f,0.9378359913825989
18,35.735134,5.4131136,0.9763789176940918,0.00716015941052478,dataset_snu_cell_07_n,43.432606,dataset_snu_cell_07_n,0.9657521843910217
19,51.80435,15.865794,0.9376164674758911,0.04831884796980872,dataset_snu_cell_15_n,78.75877,dataset_snu_cell_15_n,0.8472190499305725
20,76.06393,40.285286,0.8415837585926056,0.15884363129823928,dataset_snu_cell_07_f,134.34032,dataset_snu_cell_07_f,0.5924886465072632
21,51.998028,20.078688,0.9376479089260101,0.0637407736152232,dataset_snu_cell_07_f,95.00753,dataset_snu_cell_07_f,0.7961817383766174
22,38.300182,10.060514,0.969089150428772,0.018904071782581564,dataset_snu_cell_05_n,55.437195,dataset_snu_cell_05_n,0.9326525926589966
23,27.569548,3.8073406,0.9860584835211436,0.0034758636779182056,dataset_snu_cell_16_f,31.563753,dataset_snu_cell_16_f,0.9810841679573059
24,57.210266,15.757117,0.9293488065401713,0.04723614765947778,dataset_snu_cell_07_f,86.42321,dataset_snu_cell_07_f,0.8313494324684143
25,39.248714,6.137437,0.9727335671583811,0.007542909898854807,dataset_snu_cell_02_f,51.43593,dataset_snu_cell_02_f,0.9570742249488831
26,52.780323,11.581244,0.9422447880109152,0.031206206153441975,dataset_snu_cell_05_f,73.24513,dataset_snu_cell_05_f,0.8791924715042114
27,38.022797,6.316574,0.9726156989733378,0.008586439022975066,dataset_snu_cell_08_f,49.493103,dataset_snu_cell_08_f,0.9567070603370667
28,50.98646,6.4846826,0.9481613139311472,0.015906182100988396,dataset_snu_cell_05_f,58.747505,dataset_snu_cell_05_f,0.9222831726074219
29,40.18162,17.216928,0.9613186120986938,0.040289960946086924,dataset_snu_cell_07_f,74.83062,dataset_snu_cell_07_f,0.8735596537590027
30,34.951725,12.572592,0.9757065077622732,0.018496840166125485,dataset_snu_cell_03_n,59.609142,dataset_snu_cell_03_n,0.9378061890602112
31,41.33174,9.737423,0.9655447006225586,0.015834198448266557,dataset_snu_cell_03_n,55.75393,dataset_snu_cell_05_f,0.9451646208763123
32,52.869152,13.8420105,0.9378672937552134,0.04604784950247375,dataset_snu_cell_15_n,81.1891,dataset_snu_cell_15_n,0.8376445770263672
33,39.9966,10.948151,0.9694856007893881,0.01687213044048532,dataset_snu_cell_03_n,59.578857,dataset_snu_cell_03_n,0.9378694295883179
34,37.460995,3.1261077,0.9742722709973654,0.003944845468847607,dataset_snu_cell_07_n,43.40032,dataset_snu_cell_07_n,0.9658030867576599
35,32.21055,9.100868,0.9805909097194672,0.009533497743720228,dataset_snu_cell_02_f,47.402855,dataset_snu_cell_02_f,0.9635419249534607
36,61.190105,48.585945,0.863862415154775,0.17296602548949852,dataset_snu_cell_07_f,133.65437,dataset_snu_cell_07_f,0.5966395139694214
37,52.184006,11.5494175,0.946154773235321,0.0243488618447176,dataset_snu_cell_03_n,73.13522,dataset_snu_cell_03_n,0.9063787460327148
38,60.3239,14.600257,0.923415998617808,0.04442291489130883,dataset_snu_cell_07_f,86.19387,dataset_snu_cell_07_f,0.8322433233261108
39,51.86755,3.6708457,0.9511683483918508,0.010036770103731664,dataset_snu_cell_14_f,55.999073,dataset_snu_cell_14_f,0.939397394657135
40,58.772552,17.53091,0.9244956771532694,0.06174565043588586,dataset_snu_cell_07_f,97.05457,dataset_snu_cell_07_f,0.787304162979126
41,34.20608,8.123732,0.9781399865945181,0.0099114470994028,dataset_snu_cell_02_f,51.63657,dataset_snu_cell_02_f,0.9567387104034424
42,42.096428,13.618158,0.9579791824022929,0.030128549237603056,dataset_snu_cell_15_n,62.98927,dataset_snu_cell_15_n,0.9022752642631531
43,47.043697,8.412265,0.9555821220080057,0.020065828635935663,dataset_snu_cell_05_f,60.999435,dataset_snu_cell_05_f,0.9162108302116394
44,47.65685,9.343257,0.9536999066670736,0.02016884615026377,dataset_snu_cell_05_n,61.190926,dataset_snu_cell_05_n,0.9179473519325256
45,43.919994,17.587648,0.953669677178065,0.046049264759330584,dataset_snu_cell_05_n,82.30602,dataset_snu_cell_05_n,0.8515494465827942
46,51.818775,3.20822,0.9483589231967926,0.009159252667314382,dataset_snu_cell_13_f,55.01527,dataset_snu_cell_13_f,0.9390584230422974
47,45.4149,17.407139,0.949330617984136,0.04355150895570686,dataset_snu_cell_05_f,72.71558,dataset_snu_cell_05_f,0.8809330463409424
48,36.887863,12.326952,0.9698415199915568,0.02349588179196906,dataset_snu_cell_05_n,60.450966,dataset_snu_cell_05_n,0.9199197888374329
49,48.327114,14.755176,0.9501489798227946,0.03596798197743319,dataset_snu_cell_05_f,73.24296,dataset_snu_cell_05_f,0.8791996836662292
50,55.88621,15.872814,0.9270719687143961,0.05453737853001598,dataset_snu_cell_15_n,87.02709,dataset_snu_cell_15_n,0.8134564757347107
51,57.194305,15.653227,0.9315656224886576,0.0413198347943182,dataset_snu_cell_07_f,79.79961,dataset_snu_cell_07_f,0.8562100529670715
52,37.72076,8.14876,0.973795622587204,0.009542808521450348,dataset_snu_cell_07_n,46.06464,dataset_snu_cell_07_n,0.9614755511283875
53,35.616047,9.66491,0.9722572366396586,0.019963860224131665,dataset_snu_cell_15_n,53.693695,dataset_snu_cell_15_n,0.9289902448654175
54,41.24213,12.579374,0.9620047410329183,0.03136390779614357,dataset_snu_cell_15_n,65.71754,dataset_snu_cell_15_n,0.8936263918876648
55,46.174038,5.3693767,0.9590355555216471,0.009606242983868848,dataset_snu_cell_07_n,55.820217,dataset_snu_cell_07_n,0.9434303045272827
56,50.2876,9.318404,0.9541068176428477,0.016198624999588022,dataset_snu_cell_03_n,65.436775,dataset_snu_cell_03_n,0.9250511527061462
57,46.456894,11.917919,0.9531327287356058,0.0330274285578009,dataset_snu_cell_15_n,69.27556,dataset_snu_cell_15_n,0.8817962408065796
58,44.81471,10.705828,0.9623835980892181,0.019325128615673537,dataset_snu_cell_03_n,67.59312,dataset_snu_cell_03_n,0.9200301766395569
59,47.855793,9.477136,0.9535983304182688,0.025635527682099663,dataset_snu_cell_07_f,66.4445,dataset_snu_cell_07_f,0.9003114700317383
60,79.289085,54.813854,0.7956537703673044,0.24283402547316082,dataset_snu_cell_07_f,158.14546,dataset_snu_cell_07_f,0.4352705478668213
61,39.089653,13.7081,0.9670342107613882,0.023125152492615268,dataset_snu_cell_03_n,59.61745,dataset_snu_cell_05_n,0.9322289228439331
62,46.168934,15.994452,0.9491449296474457,0.039012579982605426,dataset_snu_cell_15_n,67.3538,dataset_snu_cell_15_n,0.8882634043693542
63,30.496725,5.3262568,0.9823405941327413,0.005386393382620529,dataset_snu_cell_06_f,36.8642,dataset_snu_cell_06_f,0.9762134552001953
64,32.324055,8.62105,0.9799484511216482,0.010064709494823373,dataset_snu_cell_02_f,49.262463,dataset_snu_cell_02_f,0.9606252908706665
65,40.85152,9.44508,0.9653385579586029,0.02023615355262099,dataset_snu_cell_07_f,58.4607,dataset_snu_cell_07_f,0.9228288531303406
66,33.448532,8.956523,0.9769529302914938,0.01579148075064075,dataset_snu_cell_05_f,50.25749,dataset_snu_cell_05_f,0.9431228637695312
67,43.54346,12.248363,0.960196445385615,0.02210152616822713,dataset_snu_cell_03_n,57.18015,dataset_snu_cell_15_n,0.9269736409187317
68,37.3957,7.586549,0.9738931854565939,0.009208400368030983,dataset_snu_cell_02_f,52.613815,dataset_snu_cell_02_f,0.9550856947898865
69,54.435043,18.54366,0.9302873611450195,0.05529837616778804,dataset_snu_cell_07_f,88.959946,dataset_snu_cell_07_f,0.8213034868240356
70,55.42929,9.5977545,0.9407484531402588,0.01879061267188432,dataset_snu_cell_03_n,74.94576,dataset_snu_cell_03_n,0.9016860127449036
71,46.796703,3.8889308,0.9589386383692423,0.009319923184103417,dataset_snu_cell_16_f,52.320152,dataset_snu_cell_16_f,0.9480260610580444
72,49.192566,4.1892858,0.9556691845258077,0.008620391638300409,dataset_snu_cell_04_n,57.308475,dataset_snu_cell_04_n,0.9413872957229614
73,52.24931,10.317608,0.9442532459894816,0.024304369953287806,dataset_snu_cell_03_n,64.0062,dataset_snu_cell_07_f,0.9094861745834351
74,37.058773,5.626262,0.9740450779596964,0.007470676135776157,dataset_snu_cell_08_f,45.773895,dataset_snu_cell_08_f,0.962969183921814
75,50.796066,8.885678,0.9509379764397939,0.017485264838498504,dataset_snu_cell_02_f,61.992874,dataset_snu_cell_05_n,0.9218687415122986
76,81.31774,56.567463,0.7874072194099426,0.2490283473789033,dataset_snu_cell_07_f,158.70091,dataset_snu_cell_07_f,0.43129652738571167
77,52.431118,12.267014,0.94552081823349,0.023929587945184738,dataset_snu_cell_03_n,71.100716,dataset_snu_cell_03_n,0.9115151166915894
78,35.345783,12.06669,0.9734819034735361,0.017914749357312344,dataset_snu_cell_03_n,57.578827,dataset_snu_cell_03_n,0.9419707655906677
79,44.155033,8.615876,0.9607286353905996,0.01998653197974374,dataset_snu_cell_05_n,60.257614,dataset_snu_cell_05_n,0.9204312562942505
80,39.19301,10.364639,0.9703058898448944,0.018078887450434532,dataset_snu_cell_07_n,61.815372,dataset_snu_cell_07_n,0.9306264519691467
81,43.96005,11.8941965,0.9570516149202982,0.027821277667084265,dataset_snu_cell_07_f,65.56741,dataset_snu_cell_07_f,0.902925968170166
82,51.57165,16.528847,0.9362646341323853,0.04945720836954331,dataset_snu_cell_15_n,78.337555,dataset_snu_cell_15_n,0.8488488793373108
83,44.382862,8.441874,0.9646820227305094,0.01169904595347424,dataset_snu_cell_02_f,56.4255,dataset_snu_cell_02_f,0.9483422040939331
84,36.65844,12.127327,0.9709242781003317,0.024783587359805407,dataset_snu_cell_05_n,61.659912,dataset_snu_cell_05_n,0.9166847467422485
85,52.434917,9.558657,0.9420741498470306,0.025906960941522884,dataset_snu_cell_05_n,68.00762,dataset_snu_cell_05_n,0.898647665977478
86,32.22433,14.189217,0.9748645921548208,0.027120997641093894,dataset_snu_cell_05_n,62.197056,dataset_snu_cell_05_n,0.9152268767356873
87,38.982986,8.788153,0.9691107273101807,0.01533510352218631,dataset_snu_cell_07_f,51.61875,dataset_snu_cell_07_f,0.939835250377655
88,42.718006,9.511376,0.9611379702885946,0.025607265806187034,dataset_snu_cell_15_n,62.010284,dataset_snu_cell_15_n,0.905289351940155
89,55.107044,14.59839,0.9304718971252441,0.04959346421059478,dataset_snu_cell_15_n,83.48721,dataset_snu_cell_15_n,0.8283233642578125
90,58.469013,10.969657,0.9287006855010986,0.030783895697908653,dataset_snu_cell_07_f,76.548904,dataset_snu_cell_07_f,0.8676862716674805
91,34.089615,3.0232317,0.9787990748882294,0.00407264117348536,dataset_snu_cell_10_f,37.616096,dataset_snu_cell_10_f,0.9751132130622864
92,55.212597,4.4397707,0.9399029910564423,0.010160696118329354,dataset_snu_cell_04_n,60.74678,dataset_snu_cell_05_n,0.9284913539886475
93,39.745083,11.255821,0.9656488200028738,0.020709686464714782,dataset_snu_cell_03_n,55.614525,dataset_snu_cell_15_n,0.9301652312278748
94,41.848083,18.321266,0.9561074872811636,0.04093493058673246,dataset_snu_cell_05_n,70.70585,dataset_snu_cell_05_n,0.8904457092285156
95,36.56454,15.273947,0.965983102718989,0.031169520234477343,dataset_snu_cell_05_f,62.316143,dataset_snu_cell_05_f,0.9125545024871826
96,74.91784,31.608702,0.8566218813260397,0.12207852529415306,dataset_snu_cell_07_f,120.66021,dataset_snu_cell_07_f,0.6712580323219299
97,52.27994,10.352572,0.9449964662392935,0.022984944809444796,dataset_snu_cell_03_n,67.11827,dataset_snu_cell_05_n,0.9066454768180847
98,38.564266,7.9851947,0.9712226688861847,0.01077908939739905,dataset_snu_cell_02_f,49.368324,dataset_snu_cell_05_f,0.9604465961456299
99,61.361553,17.72201,0.9135700861612955,0.05998629271612803,dataset_snu_cell_07_f,96.59266,dataset_snu_cell_07_f,0.7893239259719849
