Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
42,40.169666,27.959467,0.9444769521554311,0.07615370178326578,dataset_snu_cell_15_n,93.67692,dataset_snu_cell_15_n,0.783859372138977
43,28.009232,18.04957,0.9767091671625773,0.03469400115880265,dataset_snu_cell_05_f,66.79503,dataset_snu_cell_05_f,0.8995327353477478
44,36.45891,27.223534,0.9561428924401602,0.06779853084049557,dataset_snu_cell_05_n,94.06187,dataset_snu_cell_05_n,0.8061143159866333
45,36.567047,28.676243,0.9540539383888245,0.06727370636528006,dataset_snu_cell_05_n,93.75213,dataset_snu_cell_05_n,0.8073891401290894
46,29.477364,10.589266,0.9806679685910543,0.013065988680683057,dataset_snu_cell_12_f,41.9183,dataset_snu_cell_12_f,0.9646202325820923
47,36.023186,30.859467,0.9470588465531667,0.07938930198921136,dataset_snu_cell_15_n,94.19514,dataset_snu_cell_15_n,0.7814613580703735
48,38.897015,27.31755,0.9525044163068136,0.06886998357233506,dataset_snu_cell_05_n,95.12686,dataset_snu_cell_05_n,0.8016989827156067
49,32.878826,15.509637,0.973393589258194,0.029137304811237306,dataset_snu_cell_05_f,63.157284,dataset_snu_cell_05_f,0.9101778864860535
50,49.41985,31.150175,0.9213358064492544,0.09836023987131834,dataset_snu_cell_15_n,105.46314,dataset_snu_cell_15_n,0.7260491251945496
51,27.623892,12.826282,0.9812112549940745,0.021604088123183787,dataset_snu_cell_07_f,54.26459,dataset_snu_cell_07_f,0.9335094094276428
52,20.982203,3.735547,0.9917655289173126,0.0035540046276460076,dataset_snu_cell_09_n,28.009972,dataset_snu_cell_09_n,0.9846829771995544
53,36.837986,28.77578,0.9491486549377441,0.08649572695968465,dataset_snu_cell_15_n,99.421326,dataset_snu_cell_15_n,0.756538450717926
54,37.500645,27.482931,0.9501853585243225,0.08081608922636253,dataset_snu_cell_15_n,96.493286,dataset_snu_cell_15_n,0.770667552947998
55,25.837631,9.9314575,0.9850370287895203,0.01073282179542103,dataset_snu_cell_06_n,38.601288,dataset_snu_cell_06_n,0.9701527953147888
56,20.371702,8.207257,0.9914696017901102,0.006766597151495862,dataset_snu_cell_03_n,35.619366,dataset_snu_cell_03_n,0.9777927994728088
57,32.145893,27.267027,0.9584076404571533,0.07525988283850087,dataset_snu_cell_15_n,92.25094,dataset_snu_cell_15_n,0.7903895378112793
58,30.74462,7.1907835,0.9820868074893951,0.008329099916947523,dataset_snu_cell_10_f,42.65468,dataset_snu_cell_10_f,0.9679996371269226
59,25.153763,14.311146,0.9824131429195404,0.02128919615921189,dataset_snu_cell_07_f,52.60187,dataset_snu_cell_07_f,0.9375216960906982
60,36.313877,20.314705,0.9623632431030273,0.039073097777512236,dataset_snu_cell_05_f,67.59348,dataset_snu_cell_05_f,0.8971164226531982
61,32.70853,27.476963,0.9615933497746786,0.06696162468403206,dataset_snu_cell_05_n,92.56846,dataset_snu_cell_05_n,0.8122220039367676
62,55.29105,33.656628,0.9056991537412008,0.10159180657311512,dataset_snu_cell_15_n,100.786095,dataset_snu_cell_15_n,0.7498084902763367
63,18.088419,3.9763734,0.9936132431030273,0.0027092434169034415,dataset_snu_cell_02_n,22.831215,dataset_snu_cell_02_n,0.9900529384613037
64,15.62746,4.6908026,0.9950535098711649,0.0034491974428172466,dataset_snu_cell_13_f,24.7021,dataset_snu_cell_13_f,0.9877138733863831
65,37.706997,15.753538,0.9657656252384186,0.03342271050499023,dataset_snu_cell_07_f,68.03504,dataset_snu_cell_07_f,0.8954817056655884
66,28.554468,19.312674,0.9750693639119467,0.038868337686972405,dataset_snu_cell_05_f,70.33246,dataset_snu_cell_05_f,0.8886095881462097
67,36.30459,25.700584,0.9554528693358103,0.07139030594901702,dataset_snu_cell_15_n,90.83726,dataset_snu_cell_15_n,0.796764612197876
68,19.646524,6.9104657,0.9921844899654388,0.005469427858556337,dataset_snu_cell_10_f,32.753635,dataset_snu_cell_10_f,0.981131374835968
69,36.78107,25.392643,0.95675062139829,0.05338862268904629,dataset_snu_cell_05_n,83.321075,dataset_snu_cell_05_n,0.8478652834892273
70,24.111664,8.632861,0.9875358045101166,0.008614966082659357,dataset_snu_cell_06_n,37.10267,dataset_snu_cell_06_n,0.9724253416061401
71,22.615234,8.885417,0.9888114432493845,0.007930554767416899,dataset_snu_cell_12_f,33.387424,dataset_snu_cell_12_f,0.9775553345680237
72,23.45402,6.6039357,0.9888981282711029,0.007696295477925524,dataset_snu_cell_12_f,37.113865,dataset_snu_cell_12_f,0.9722655415534973
73,39.680225,23.511318,0.9546502232551575,0.05598016230396464,dataset_snu_cell_05_n,86.203064,dataset_snu_cell_05_n,0.8371589183807373
74,22.262098,8.762024,0.9892047941684723,0.009015439412046307,dataset_snu_cell_12_f,38.073254,dataset_snu_cell_12_f,0.9708131551742554
75,38.133575,25.275778,0.9569148818651835,0.0646272768815733,dataset_snu_cell_05_n,92.30718,dataset_snu_cell_05_n,0.8132805824279785
76,37.347332,25.080393,0.9558419187863668,0.05237870725374294,dataset_snu_cell_05_f,75.84786,dataset_snu_cell_05_f,0.8704543113708496
77,27.222418,16.084896,0.9793223142623901,0.028660667920616976,dataset_snu_cell_05_f,61.073967,dataset_snu_cell_05_f,0.9160059094429016
78,37.220818,27.46412,0.955331822236379,0.06984438368893757,dataset_snu_cell_05_n,95.48787,dataset_snu_cell_05_n,0.8001910448074341
79,40.403095,25.820194,0.9524369637171427,0.06536285928937134,dataset_snu_cell_05_n,93.2559,dataset_snu_cell_05_n,0.8094226717948914
80,20.925035,5.0574923,0.9916164676348368,0.004213407149585355,dataset_snu_cell_10_f,29.12103,dataset_snu_cell_10_f,0.985084593296051
81,47.933422,25.426384,0.937585840622584,0.06548529220317023,dataset_snu_cell_05_n,94.97634,dataset_snu_cell_05_n,0.8023260235786438
82,42.39203,32.163322,0.9339422285556793,0.08989774428128168,dataset_snu_cell_15_n,99.76678,dataset_snu_cell_15_n,0.7548435926437378
83,21.869135,4.7547326,0.9912577172120413,0.0038825149375252277,dataset_snu_cell_08_f,30.15756,dataset_snu_cell_08_f,0.9839261770248413
84,31.476707,24.299109,0.9669907788435618,0.05478208084320406,dataset_snu_cell_05_n,84.13128,dataset_snu_cell_05_n,0.8448922038078308
85,41.26172,28.498047,0.9455576340357462,0.06748031636071845,dataset_snu_cell_05_n,90.88418,dataset_snu_cell_05_n,0.818993091583252
86,36.178585,29.82833,0.9535099466641744,0.08043130959674884,dataset_snu_cell_05_n,101.534966,dataset_snu_cell_05_n,0.7740824818611145
87,22.994576,14.096782,0.984655112028122,0.021801986951468164,dataset_snu_cell_07_f,53.072266,dataset_snu_cell_07_f,0.9363992214202881
88,36.617123,29.387907,0.9486951132615408,0.09026741210734206,dataset_snu_cell_15_n,101.30894,dataset_snu_cell_15_n,0.7472059726715088
89,53.43159,33.978565,0.9092883666356405,0.1049741879194069,dataset_snu_cell_15_n,104.28298,dataset_snu_cell_15_n,0.7321459650993347
90,30.477114,13.477036,0.9767822027206421,0.02078567773472066,dataset_snu_cell_07_f,53.60987,dataset_snu_cell_07_f,0.9351041913032532
91,25.775938,9.293856,0.986271490653356,0.00917316982731838,dataset_snu_cell_06_n,37.669334,dataset_snu_cell_06_n,0.9715766310691833
92,39.948246,27.131777,0.950806051492691,0.06870302642746395,dataset_snu_cell_05_n,95.42279,dataset_snu_cell_05_n,0.8004632592201233
93,36.394184,25.253614,0.9553242822488149,0.069560802917897,dataset_snu_cell_15_n,89.933044,dataset_snu_cell_15_n,0.800790548324585
94,48.25781,27.085997,0.934464156627655,0.07235988392776835,dataset_snu_cell_05_n,95.39913,dataset_snu_cell_05_n,0.8005622029304504
95,50.93619,33.1668,0.9148804843425751,0.10931647958019025,dataset_snu_cell_15_n,110.92832,dataset_snu_cell_15_n,0.6969207525253296
96,56.812504,30.013605,0.9098058144251505,0.0798727889816417,dataset_snu_cell_05_n,97.57183,dataset_snu_cell_05_n,0.7913744449615479
97,31.39862,27.19114,0.9634553889433543,0.0644349885870841,dataset_snu_cell_05_n,90.6998,dataset_snu_cell_05_n,0.8197267651557922
98,30.687576,18.79742,0.9727352956930796,0.03907622438578951,dataset_snu_cell_05_f,71.09575,dataset_snu_cell_05_f,0.8861786723136902
99,49.335342,26.460299,0.9327778220176697,0.06971134814756443,dataset_snu_cell_05_n,98.04898,dataset_snu_cell_05_n,0.7893289923667908
