Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
22,35.62027,12.813014,0.9710132280985514,0.023548096269117403,dataset_snu_cell_05_n,59.088802,dataset_snu_cell_05_n,0.9234880805015564
23,40.835735,33.58729,0.9473182360331217,0.09036332433531666,dataset_snu_cell_02_n,115.50988,dataset_snu_cell_02_n,0.7453909516334534
24,33.903244,14.887844,0.9726106226444244,0.02407254813772395,dataset_snu_cell_02_n,58.635994,dataset_snu_cell_02_n,0.9343909025192261
25,25.297302,7.2427654,0.9881072541077932,0.006760010766239548,dataset_snu_cell_02_f,40.046368,dataset_snu_cell_02_f,0.9739797711372375
26,24.476156,10.469592,0.985426127910614,0.015887570741971817,dataset_snu_cell_05_f,47.035492,dataset_snu_cell_05_f,0.9501818418502808
27,21.227825,4.3214607,0.9912427763144175,0.0035499172162072943,dataset_snu_cell_11_n,28.073088,dataset_snu_cell_11_n,0.9851489663124084
28,38.173553,23.401896,0.9610029260317484,0.0508761658659264,dataset_snu_cell_02_n,88.946686,dataset_snu_cell_02_n,0.849028468132019
29,36.96722,15.489091,0.9679265916347504,0.029892587696658517,dataset_snu_cell_07_f,64.589096,dataset_snu_cell_07_f,0.9058011770248413
30,27.797089,12.421003,0.9836697181065878,0.01465437205672852,dataset_snu_cell_03_n,50.75787,dataset_snu_cell_03_n,0.9549050331115723
31,29.506294,9.083767,0.9819265007972717,0.011233031248325927,dataset_snu_cell_03_n,47.065815,dataset_snu_cell_03_n,0.961226761341095
32,27.90537,11.9735155,0.9800226589043936,0.022334238775893578,dataset_snu_cell_15_n,52.972034,dataset_snu_cell_15_n,0.9308862090110779
33,33.710434,11.603996,0.9774645566940308,0.015873405803682766,dataset_snu_cell_03_n,55.949596,dataset_snu_cell_03_n,0.9452082514762878
34,23.860426,3.2476163,0.9895400007565817,0.0022481771291829244,dataset_snu_cell_03_f,29.19582,dataset_snu_cell_03_f,0.9861698746681213
35,20.209158,5.7512302,0.9922398924827576,0.004172374702198912,dataset_snu_cell_02_f,31.583055,dataset_snu_cell_02_f,0.9838157296180725
36,35.94095,22.18433,0.9606302976608276,0.044082142280564854,dataset_snu_cell_07_f,67.88055,dataset_snu_cell_07_f,0.8959558606147766
37,27.766891,14.425135,0.9808273116747538,0.01941859288321515,dataset_snu_cell_05_f,48.30564,dataset_snu_cell_05_f,0.9474549293518066
38,30.983889,12.486654,0.9780563513437907,0.017122147752671357,dataset_snu_cell_03_n,49.163082,dataset_snu_cell_07_f,0.9509551525115967
39,22.782455,4.8931866,0.9903561174869537,0.0036300796009385997,dataset_snu_cell_03_f,28.360773,dataset_snu_cell_16_f,0.9864786863327026
40,27.405167,10.529741,0.9837782184282938,0.01170980541256166,dataset_snu_cell_04_n,45.980213,dataset_snu_cell_04_n,0.9622691869735718
41,30.715675,8.130331,0.9822332958380381,0.009088908711450499,dataset_snu_cell_02_f,48.06251,dataset_snu_cell_02_f,0.9625201225280762
42,41.480984,17.752895,0.9569899439811707,0.03194150844250784,dataset_snu_cell_07_n,62.029377,dataset_snu_cell_15_n,0.9157770872116089
43,24.3809,6.7107906,0.9875118732452393,0.00798608134910813,dataset_snu_cell_05_f,35.571026,dataset_snu_cell_05_f,0.9715076088905334
44,26.192987,14.125625,0.9816507895787557,0.023868062080246343,dataset_snu_cell_05_n,57.11289,dataset_snu_cell_05_n,0.928519606590271
45,25.17012,8.845945,0.9853783051172892,0.013098598224993938,dataset_snu_cell_05_n,44.72026,dataset_snu_cell_05_n,0.9561744928359985
46,24.491903,2.4549427,0.9885891377925873,0.001878883018991983,dataset_snu_cell_03_f,27.497864,dataset_snu_cell_13_f,0.9857734441757202
47,29.472189,12.968972,0.977414737145106,0.02172741603283663,dataset_snu_cell_15_n,50.481987,dataset_snu_cell_15_n,0.9372311234474182
48,25.987,14.339341,0.981731136639913,0.023963817813697223,dataset_snu_cell_05_n,57.15362,dataset_snu_cell_05_n,0.9284176230430603
49,29.647104,9.232284,0.9819278021653494,0.011595174994832015,dataset_snu_cell_03_n,48.32037,dataset_snu_cell_03_n,0.9591321349143982
50,29.463318,14.303548,0.9760262072086334,0.02441449964208941,dataset_snu_cell_15_n,54.081284,dataset_snu_cell_15_n,0.9279614090919495
51,32.091335,13.230685,0.9767875174681345,0.01916798639576538,dataset_snu_cell_03_n,51.70786,dataset_snu_cell_07_f,0.9469702839851379
52,25.488144,5.307654,0.987941175699234,0.0047506186574003744,dataset_snu_cell_11_n,31.973713,dataset_snu_cell_11_n,0.9807353019714355
53,29.917877,13.928831,0.9769618610541025,0.02389489947210151,dataset_snu_cell_15_n,53.99019,dataset_snu_cell_15_n,0.9282038807868958
54,32.643185,13.49191,0.9739669064680735,0.02702687523902765,dataset_snu_cell_15_n,58.747314,dataset_snu_cell_15_n,0.9149944186210632
55,23.135965,3.6624956,0.9895256956418356,0.003193349752564835,dataset_snu_cell_07_n,27.657614,dataset_snu_cell_07_n,0.9861122965812683
56,29.337801,10.557313,0.9829533100128174,0.011659671031589968,dataset_snu_cell_03_n,47.81772,dataset_snu_cell_03_n,0.9599779844284058
57,36.699768,14.659406,0.96759166320165,0.030050820771782356,dataset_snu_cell_15_n,61.77077,dataset_snu_cell_15_n,0.9060195684432983
58,32.082954,9.879602,0.9802348017692566,0.012618911471093857,dataset_snu_cell_03_n,51.38988,dataset_snu_cell_03_n,0.9537750482559204
59,42.833908,43.707626,0.9281154771645864,0.13414461888910806,dataset_snu_cell_02_n,139.47679,dataset_snu_cell_02_n,0.6287730932235718
60,52.23791,30.772457,0.9201005498568217,0.08687400787137582,dataset_snu_cell_05_f,98.05218,dataset_snu_cell_05_f,0.783503532409668
61,29.917175,13.92307,0.9790622591972351,0.018417052785491845,dataset_snu_cell_03_n,50.980762,dataset_snu_cell_05_n,0.9519713521003723
62,39.333042,11.983142,0.9641940196355184,0.024517276218112952,dataset_snu_cell_05_n,54.797142,dataset_snu_cell_15_n,0.9264458417892456
63,21.729197,3.498982,0.9910504817962646,0.002543139929714025,dataset_snu_cell_06_f,26.956142,dataset_snu_cell_06_f,0.9872815012931824
64,22.76531,7.3337946,0.9898606240749359,0.006323854582676834,dataset_snu_cell_02_f,37.648518,dataset_snu_cell_02_f,0.9770025014877319
65,32.98656,16.512861,0.9726184705893198,0.028145546539544267,dataset_snu_cell_07_f,61.5248,dataset_snu_cell_07_f,0.9145272970199585
66,22.092522,7.7826085,0.9892293910185496,0.009547816231852151,dataset_snu_cell_05_f,37.36476,dataset_snu_cell_05_f,0.968561589717865
67,33.607132,14.7313385,0.9731633961200714,0.02189994907379521,dataset_snu_cell_03_n,51.705963,dataset_snu_cell_15_n,0.9367077946662903
68,39.88567,31.331413,0.95176828900973,0.07881232990951423,dataset_snu_cell_02_n,108.33902,dataset_snu_cell_02_n,0.7760220170021057
69,35.6468,11.645683,0.9712161620457967,0.02018150976277839,dataset_snu_cell_05_n,56.519176,dataset_snu_cell_05_n,0.9299980401992798
70,28.30433,12.142433,0.982653280099233,0.015327998437915043,dataset_snu_cell_03_n,53.766167,dataset_snu_cell_03_n,0.949401319026947
71,23.581953,2.936512,0.9895407756169637,0.0027286826662388194,dataset_snu_cell_10_f,28.128057,dataset_snu_cell_10_f,0.9860844016075134
72,30.566803,6.8073926,0.9822337329387665,0.008419401800510283,dataset_snu_cell_04_n,44.53974,dataset_snu_cell_04_n,0.9645962119102478
73,36.10896,11.472629,0.9719488024711609,0.018663697532613207,dataset_snu_cell_05_n,53.38204,dataset_snu_cell_05_n,0.9375534057617188
74,21.259348,3.756334,0.9913337131341299,0.0030103822630483637,dataset_snu_cell_16_f,26.60264,dataset_snu_cell_16_f,0.9865631461143494
75,36.83684,9.786749,0.9725799163182577,0.015352052604511389,dataset_snu_cell_05_n,48.529186,dataset_snu_cell_05_n,0.9483910799026489
76,54.960163,41.743374,0.8961471219857534,0.1262115781684359,dataset_snu_cell_05_f,113.9896,dataset_snu_cell_05_f,0.7074050307273865
77,31.143026,14.401028,0.9782065053780874,0.015995368286927013,dataset_snu_cell_03_n,52.9527,dataset_snu_cell_03_n,0.950920820236206
78,32.32809,13.772491,0.9757270514965057,0.021727320284335088,dataset_snu_cell_05_n,54.662205,dataset_snu_cell_05_n,0.9345223903656006
79,28.231401,12.702032,0.9806352257728577,0.022397211190301036,dataset_snu_cell_05_n,56.218945,dataset_snu_cell_05_n,0.9307397603988647
80,19.435167,2.908516,0.9930558602015177,0.0022498885772646053,dataset_snu_cell_07_n,25.47314,dataset_snu_cell_07_n,0.9882194399833679
81,33.35285,11.825861,0.9737488130728403,0.020278130416428824,dataset_snu_cell_05_n,53.63951,dataset_snu_cell_05_n,0.9369495511054993
82,30.943388,11.075362,0.9764324128627777,0.020603767887050053,dataset_snu_cell_15_n,51.646107,dataset_snu_cell_15_n,0.9343028664588928
83,29.150637,7.6390157,0.9842170576254526,0.007371651726500374,dataset_snu_cell_02_f,38.465137,dataset_snu_cell_04_n,0.9739387631416321
84,27.273872,10.16545,0.9833104411760966,0.01638828222389301,dataset_snu_cell_05_n,49.246746,dataset_snu_cell_05_n,0.9468536376953125
85,37.059128,17.927086,0.9642891387144724,0.0358709607373668,dataset_snu_cell_05_n,70.3946,dataset_snu_cell_05_n,0.8914081454277039
86,31.829378,11.700039,0.9772749841213226,0.016669615145123867,dataset_snu_cell_02_n,49.335552,dataset_snu_cell_02_n,0.9535531997680664
87,29.460543,6.998747,0.9823576311270396,0.009470173407338954,dataset_snu_cell_07_f,39.84855,dataset_snu_cell_07_f,0.9641448259353638
88,34.53204,12.337854,0.9723800818125407,0.02370659748400885,dataset_snu_cell_15_n,55.727173,dataset_snu_cell_15_n,0.9235098958015442
89,33.07451,16.860376,0.9692742625872294,0.03243297696026056,dataset_snu_cell_15_n,59.646877,dataset_snu_cell_15_n,0.9123712182044983
90,28.775574,6.6383157,0.9822567900021871,0.010351458728947915,dataset_snu_cell_07_f,41.954353,dataset_snu_cell_07_f,0.9602551460266113
91,21.607775,1.7711498,0.9914793968200684,0.0016562910097605993,dataset_snu_cell_10_f,23.593903,dataset_snu_cell_06_n,0.9890510439872742
92,36.84322,15.150552,0.9679438273111979,0.027876363857273566,dataset_snu_cell_05_n,64.16215,dataset_snu_cell_05_n,0.9097855091094971
93,29.433084,14.094633,0.9779859483242035,0.021255902468781188,dataset_snu_cell_15_n,49.935577,dataset_snu_cell_15_n,0.9385825991630554
94,32.86185,12.3584,0.974240760008494,0.021451926933907895,dataset_snu_cell_05_n,50.746166,dataset_snu_cell_05_n,0.9435680508613586
95,29.838583,13.611505,0.9762223859628042,0.023483388506882367,dataset_snu_cell_15_n,51.653706,dataset_snu_cell_15_n,0.9342834949493408
96,58.39534,36.27511,0.8956160843372345,0.10848011440940207,dataset_snu_cell_05_f,107.46206,dataset_snu_cell_05_f,0.7399561405181885
97,34.894703,14.356332,0.9718246161937714,0.02401045057056579,dataset_snu_cell_05_n,58.853012,dataset_snu_cell_05_n,0.9240975379943848
98,34.48186,18.647036,0.9689808090527853,0.038919279160109496,dataset_snu_cell_05_f,71.76213,dataset_snu_cell_05_f,0.8840349912643433
99,31.584131,13.578496,0.9747385183970133,0.023416180960245947,dataset_snu_cell_05_n,57.5372,dataset_snu_cell_05_n,0.9274535775184631
