Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
0,31.459623,14.638878,0.9760695497194926,0.02616976334463531,dataset_snu_cell_05_n,60.776802,dataset_snu_cell_05_n,0.9188349843025208
1,24.087992,9.2046795,0.9866109192371368,0.011962134088223525,dataset_snu_cell_05_f,41.425644,dataset_snu_cell_05_f,0.9612505435943604
2,29.4807,12.362035,0.9774678945541382,0.021994997649860615,dataset_snu_cell_15_n,52.203728,dataset_snu_cell_15_n,0.9326838254928589
3,26.979956,11.510681,0.981099933385849,0.021711336890644355,dataset_snu_cell_15_n,52.162582,dataset_snu_cell_15_n,0.9327898621559143
4,28.944895,11.985518,0.9794947703679403,0.017587404780108888,dataset_snu_cell_05_n,49.783035,dataset_snu_cell_05_n,0.9455426931381226
5,57.87729,60.00807,0.8683747748533884,0.254547362999796,dataset_snu_cell_02_n,191.3744,dataset_snu_cell_02_n,0.29935306310653687
6,22.523973,7.20659,0.990050882101059,0.00583775192846537,dataset_snu_cell_02_f,36.27606,dataset_snu_cell_02_f,0.9785988926887512
7,24.225166,10.726287,0.9873979687690735,0.012241743105768426,dataset_snu_cell_04_n,47.033432,dataset_snu_cell_04_n,0.9604244232177734
8,27.103304,10.134541,0.9834780792395273,0.015990159248608273,dataset_snu_cell_05_n,48.407036,dataset_snu_cell_05_n,0.9485114812850952
9,25.010519,10.87077,0.9837975402673086,0.01814541116493131,dataset_snu_cell_15_n,47.755104,dataset_snu_cell_15_n,0.9436678886413574
10,23.374964,9.119702,0.9874188800652822,0.01131408480665282,dataset_snu_cell_05_f,39.75232,dataset_snu_cell_05_f,0.964317798614502
11,21.447855,4.2322664,0.9909575283527374,0.0034683318160615272,dataset_snu_cell_06_f,28.441246,dataset_snu_cell_06_f,0.9858071804046631
12,53.78256,60.2929,0.8738973637421926,0.23828865142375244,dataset_snu_cell_02_n,185.29353,dataset_snu_cell_02_n,0.3431713581085205
13,28.161547,17.950949,0.9746401309967041,0.03834209030559887,dataset_snu_cell_15_n,66.93033,dataset_snu_cell_15_n,0.8893471956253052
14,34.5617,11.27043,0.9754014412562052,0.014324486886421432,dataset_snu_cell_03_n,50.006023,dataset_snu_cell_03_n,0.9561251401901245
15,24.431892,6.044927,0.9879077076911926,0.0065925971150220496,dataset_snu_cell_11_n,37.331768,dataset_snu_cell_11_n,0.9736717343330383
16,23.312551,7.6426277,0.9892897009849548,0.006424084874261151,dataset_snu_cell_02_f,37.881554,dataset_snu_cell_02_f,0.9766626954078674
17,25.329447,6.8863297,0.9877897202968597,0.00550182042425639,dataset_snu_cell_06_f,33.509537,dataset_snu_cell_06_f,0.9802981019020081
18,33.24222,11.528062,0.9743443131446838,0.019023408590325405,dataset_snu_cell_05_n,50.99381,dataset_snu_cell_05_n,0.9428616166114807
19,33.24382,7.861433,0.978844960530599,0.008600677179647513,dataset_snu_cell_04_n,42.846535,dataset_snu_cell_04_n,0.9671567678451538
20,30.423468,14.479538,0.9772057036558787,0.026996758364865796,dataset_snu_cell_05_n,61.35311,dataset_snu_cell_05_n,0.9172884225845337
21,27.412323,14.528089,0.979411909977595,0.02628699358048213,dataset_snu_cell_15_n,56.20205,dataset_snu_cell_15_n,0.9219773411750793
22,36.112556,17.14722,0.9683966239293417,0.02873207759394803,dataset_snu_cell_02_n,67.213356,dataset_snu_cell_02_n,0.9135743379592896
23,23.320135,9.610147,0.9867694973945618,0.013916918329824864,dataset_snu_cell_07_f,44.11987,dataset_snu_cell_07_f,0.955925464630127
24,25.773209,4.887684,0.9876200556755066,0.004257182894245517,dataset_snu_cell_08_f,31.191097,dataset_snu_cell_08_f,0.9827637076377869
25,31.705132,11.508398,0.9782406389713287,0.01727983116955529,dataset_snu_cell_05_n,50.671707,dataset_snu_cell_05_n,0.9435811638832092
26,30.117239,12.551876,0.9809259474277496,0.015003461875920741,dataset_snu_cell_03_n,50.620125,dataset_snu_cell_03_n,0.9550409317016602
27,24.571589,4.7762904,0.9885428051153818,0.004552922564273293,dataset_snu_cell_11_n,32.056847,dataset_snu_cell_11_n,0.9805863499641418
28,52.53417,39.07719,0.9052047431468964,0.11688562221331263,dataset_snu_cell_07_f,109.5275,dataset_snu_cell_07_f,0.7283775806427002
29,25.538073,9.485303,0.9863472183545431,0.009781941184195795,dataset_snu_cell_04_n,41.418705,dataset_snu_cell_04_n,0.9693092703819275
30,26.56543,14.019252,0.981392115354538,0.024137734863172455,dataset_snu_cell_05_n,57.420322,dataset_snu_cell_05_n,0.927552342414856
31,28.72664,10.926174,0.9807650645573934,0.01863547453411648,dataset_snu_cell_05_f,51.51255,dataset_snu_cell_05_f,0.9400825500488281
32,27.390894,3.2832296,0.9860305984814962,0.002764684346435472,dataset_snu_cell_03_f,32.628506,dataset_snu_cell_16_f,0.9819455146789551
33,23.971863,5.9630475,0.9891748229662577,0.004535200723484257,dataset_snu_cell_03_f,33.719177,dataset_snu_cell_03_f,0.9815094470977783
34,29.15832,15.273885,0.9756905833880106,0.028485986345382425,dataset_snu_cell_15_n,58.45353,dataset_snu_cell_15_n,0.9156008362770081
35,32.697216,11.587283,0.9771056572596232,0.015082094791994374,dataset_snu_cell_03_n,47.774067,dataset_snu_cell_05_n,0.954456627368927
36,24.682968,4.8485713,0.9882913728555044,0.004575257253264532,dataset_snu_cell_06_f,34.810192,dataset_snu_cell_06_f,0.9787390232086182
37,27.98748,13.35887,0.9801411728064219,0.022843139710350936,dataset_snu_cell_05_n,56.605206,dataset_snu_cell_05_n,0.9295945763587952
38,25.680159,7.5796943,0.9869441390037537,0.007471889166476186,dataset_snu_cell_04_n,39.35101,dataset_snu_cell_04_n,0.9722970724105835
39,28.574453,12.110367,0.9789128601551056,0.024710533746777487,dataset_snu_cell_15_n,55.586002,dataset_snu_cell_15_n,0.9236783981323242
40,27.465544,13.377799,0.9837802549203237,0.014308139069413865,dataset_snu_cell_03_n,48.901684,dataset_snu_cell_03_n,0.9580416679382324
41,56.945633,39.920853,0.8945960104465485,0.12570542044158783,dataset_snu_cell_07_f,111.8299,dataset_snu_cell_07_f,0.7168378829956055
42,25.94458,11.433266,0.9855134089787801,0.01347353473328821,dataset_snu_cell_03_n,50.143764,dataset_snu_cell_03_n,0.9558831453323364
43,25.407381,9.320707,0.9858334362506866,0.010858732858208917,dataset_snu_cell_04_n,39.893063,dataset_snu_cell_07_f,0.9696670770645142
44,41.727047,24.308226,0.9551595449447632,0.04957518524289501,dataset_snu_cell_02_n,88.31165,dataset_snu_cell_02_n,0.8508003950119019
45,30.470037,10.319588,0.9811470806598663,0.013125593492732365,dataset_snu_cell_02_n,47.213524,dataset_snu_cell_02_n,0.9573553800582886
46,33.711323,12.625313,0.9728078643480936,0.020073636357175403,dataset_snu_cell_15_n,48.55716,dataset_snu_cell_15_n,0.9417597651481628
47,33.418476,19.04386,0.9661346276601156,0.04341941179743161,dataset_snu_cell_15_n,72.043945,dataset_snu_cell_15_n,0.8717930316925049
48,28.781069,11.178802,0.9828112522761027,0.01332647103765717,dataset_snu_cell_03_n,50.491024,dataset_snu_cell_03_n,0.955269992351532
49,22.679613,1.9111537,0.9905729194482168,0.0018142621203531618,dataset_snu_cell_16_f,24.503275,dataset_snu_cell_16_f,0.9885715246200562
50,29.121706,11.454456,0.9822503427664439,0.01344427473653651,dataset_snu_cell_03_n,50.016212,dataset_snu_cell_03_n,0.9561072587966919
51,24.530472,8.00442,0.9878250062465668,0.008186180537386888,dataset_snu_cell_04_n,40.628696,dataset_snu_cell_04_n,0.9704688787460327
52,36.027534,15.572777,0.9649906754493713,0.03053658654081892,dataset_snu_cell_15_n,59.872036,dataset_snu_cell_15_n,0.9114548563957214
53,35.5272,15.238469,0.9678931335608164,0.0258402481220528,dataset_snu_cell_07_f,56.94705,dataset_snu_cell_07_f,0.9265719652175903
54,31.556429,12.825775,0.9752122759819031,0.025878591651971376,dataset_snu_cell_15_n,57.504692,dataset_snu_cell_15_n,0.9183186292648315
