Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
31,34.714184,12.965605,0.97214075922966,0.025875647710931444,dataset_snu_cell_05_f,60.827755,dataset_snu_cell_05_f,0.9164530634880066
32,34.86352,4.2182207,0.9771965046723684,0.005678205837821557,dataset_snu_cell_14_f,42.17058,dataset_snu_cell_14_f,0.9655450582504272
33,33.487114,11.55962,0.9779809514681498,0.012460140224420225,dataset_snu_cell_04_f,45.7808,dataset_snu_cell_04_f,0.9646089673042297
34,38.748203,14.0664015,0.9630277554194132,0.031018457305911542,dataset_snu_cell_15_n,59.362354,dataset_snu_cell_15_n,0.9129559993743896
35,42.00828,14.606438,0.9619003732999166,0.026727293358730676,dataset_snu_cell_05_n,63.17475,dataset_snu_cell_05_n,0.9123039245605469
36,31.030237,4.8083754,0.9816304445266724,0.0056374283683135835,dataset_snu_cell_06_f,40.625523,dataset_snu_cell_06_f,0.9710419774055481
37,34.852543,12.579053,0.9723069667816162,0.024157244239764286,dataset_snu_cell_05_n,60.212147,dataset_snu_cell_05_n,0.920336127281189
38,37.958744,9.693582,0.9722903867562612,0.012138654391090208,dataset_snu_cell_04_n,49.582615,dataset_snu_cell_04_n,0.9560182094573975
39,38.376797,13.62358,0.9652011891206106,0.03155250091498766,dataset_snu_cell_15_n,64.58356,dataset_snu_cell_15_n,0.8969707489013672
40,37.77013,13.207648,0.971930076678594,0.01768016018369024,dataset_snu_cell_03_n,57.43723,dataset_snu_cell_03_n,0.9421160817146301
41,67.97683,37.149185,0.8729720215002695,0.130468437243627,dataset_snu_cell_07_f,120.81872,dataset_snu_cell_07_f,0.6694875955581665
42,51.53111,9.137592,0.9492075741291046,0.017915114748485915,dataset_snu_cell_03_n,70.17951,dataset_snu_cell_03_n,0.9135845303535461
43,38.11067,11.0951805,0.9688633382320404,0.023500565410083895,dataset_snu_cell_07_f,59.87756,dataset_snu_cell_07_f,0.9188202619552612
44,39.65512,12.8661175,0.966280480225881,0.023380399600750407,dataset_snu_cell_05_n,58.470203,dataset_snu_cell_05_n,0.9248788356781006
45,34.977222,4.929443,0.9776709377765656,0.005446998808358714,dataset_snu_cell_08_f,40.55196,dataset_snu_cell_08_f,0.9708656072616577
46,42.508224,13.693358,0.9583078424135844,0.02853127609494543,dataset_snu_cell_15_n,58.845898,dataset_snu_cell_15_n,0.914463996887207
47,46.99374,14.034004,0.9479766388734182,0.03707974977278394,dataset_snu_cell_15_n,67.070625,dataset_snu_cell_15_n,0.8888827562332153
48,36.29774,10.332906,0.9740476806958517,0.01537744379640315,dataset_snu_cell_03_n,57.665035,dataset_snu_cell_03_n,0.9416560530662537
49,41.2988,6.4758477,0.9680615266164144,0.010982133431503869,dataset_snu_cell_07_n,53.382614,dataset_snu_cell_07_n,0.9481355547904968
50,34.225506,11.516492,0.9761817256609598,0.01582074262611369,dataset_snu_cell_03_n,56.65245,dataset_snu_cell_03_n,0.9436870813369751
51,33.325375,6.695661,0.978900800148646,0.007237167589474563,dataset_snu_cell_08_f,40.640717,dataset_snu_cell_08_f,0.9707379341125488
52,58.4128,12.286176,0.9215688308080038,0.04049273326384839,dataset_snu_cell_15_n,76.92908,dataset_snu_cell_15_n,0.8538167476654053
53,42.78404,15.954515,0.9549042880535126,0.035327165968739194,dataset_snu_cell_15_n,67.39417,dataset_snu_cell_15_n,0.8878081440925598
54,44.46584,10.7586565,0.9573220014572144,0.025459165078763682,dataset_snu_cell_15_n,61.96586,dataset_snu_cell_15_n,0.9051534533500671
55,34.364773,4.6747847,0.9776103794574738,0.005631377553625271,dataset_snu_cell_06_f,40.984688,dataset_snu_cell_06_f,0.970527708530426
56,38.996754,6.712529,0.9715514679749807,0.009356193283544123,dataset_snu_cell_11_n,49.43313,dataset_snu_cell_11_n,0.95383620262146
57,42.320137,13.024618,0.9591832359631857,0.02435232378482709,dataset_snu_cell_03_n,57.69095,dataset_snu_cell_05_f,0.9299840331077576
58,82.012505,52.198685,0.7959168056646982,0.23182286521368017,dataset_snu_cell_07_f,153.76392,dataset_snu_cell_07_f,0.4646618962287903
59,32.994007,9.605908,0.9759785234928131,0.017443543533228786,dataset_snu_cell_05_n,52.988632,dataset_snu_cell_05_n,0.9383037686347961
60,42.48263,15.020889,0.9591492215792338,0.03780994496209251,dataset_snu_cell_05_f,74.07102,dataset_snu_cell_05_f,0.8761135935783386
61,41.174355,17.280388,0.9594765603542328,0.043732114122644855,dataset_snu_cell_07_f,77.82691,dataset_snu_cell_07_f,0.8628553152084351
62,35.51739,7.3555393,0.9760546584924062,0.0087778732940816,dataset_snu_cell_02_f,51.65962,dataset_snu_cell_02_f,0.9565991759300232
63,44.489624,11.730997,0.9593371450901031,0.02532107581541811,dataset_snu_cell_07_f,63.09433,dataset_snu_cell_07_f,0.9098636507987976
64,41.0541,11.60045,0.9647308886051178,0.019760053733140773,dataset_snu_cell_03_n,54.915447,dataset_snu_cell_05_n,0.9353766441345215
65,33.579468,12.642756,0.9765859643618265,0.018448943946573638,dataset_snu_cell_03_n,59.834015,dataset_snu_cell_03_n,0.9371844530105591
66,36.865616,12.868648,0.9678590993086497,0.026186504210027446,dataset_snu_cell_15_n,55.997112,dataset_snu_cell_15_n,0.922545313835144
67,47.398636,11.079233,0.9528754949569702,0.028358017180850868,dataset_snu_cell_07_f,68.670654,dataset_snu_cell_07_f,0.8932269215583801
68,45.421124,8.948628,0.9631021519502004,0.01330025612995329,dataset_snu_cell_02_f,58.81996,dataset_snu_cell_02_f,0.9437341690063477
69,29.63582,3.4851048,0.9833180606365204,0.003927228898851344,dataset_snu_cell_06_f,35.52971,dataset_snu_cell_06_f,0.9778509736061096
70,40.742935,11.127699,0.9684674640496572,0.017249251992698972,dataset_snu_cell_03_n,60.332253,dataset_snu_cell_03_n,0.9361339807510376
71,38.156666,12.113053,0.9666748046875,0.024798480624246406,dataset_snu_cell_05_n,60.771675,dataset_snu_cell_05_n,0.9188486933708191
72,40.600433,15.680134,0.9583950539429983,0.03466800765933005,dataset_snu_cell_07_f,67.71461,dataset_snu_cell_07_f,0.8961793184280396
73,40.101974,13.314384,0.9645511507987976,0.028570779506517055,dataset_snu_cell_05_f,65.54215,dataset_snu_cell_05_f,0.9030007719993591
74,40.325108,8.752563,0.9694493015607198,0.013171977968889883,dataset_snu_cell_03_n,57.639103,dataset_snu_cell_03_n,0.941708505153656
75,38.00591,6.4793925,0.9737114608287811,0.00863562526996665,dataset_snu_cell_02_f,49.26793,dataset_snu_cell_02_f,0.9605247974395752
76,38.130463,10.025417,0.9715615808963776,0.015052784612134659,dataset_snu_cell_02_f,51.90285,dataset_snu_cell_05_n,0.9478827714920044
77,34.277267,11.147116,0.9745377898216248,0.0179640718375894,dataset_snu_cell_05_n,51.316406,dataset_snu_cell_05_n,0.9421363472938538
78,41.633015,8.167627,0.965249756971995,0.020081420239479557,dataset_snu_cell_05_f,58.975067,dataset_snu_cell_05_f,0.9214649200439453
79,41.74251,12.883626,0.9616188208262125,0.03158261661047383,dataset_snu_cell_05_n,70.41792,dataset_snu_cell_05_n,0.8910418748855591
80,56.892395,10.582247,0.9358702898025513,0.02399405730957726,dataset_snu_cell_03_n,75.87931,dataset_snu_cell_03_n,0.8989776372909546
81,23.837717,2.7822058,0.9893529812494913,0.0023434156777320135,dataset_snu_cell_04_f,26.714523,dataset_snu_cell_02_n,0.9866087436676025
82,30.230425,4.807381,0.9828919668992361,0.005044312501659691,dataset_snu_cell_04_n,38.188892,dataset_snu_cell_04_n,0.9739091396331787
83,43.181183,14.445716,0.9591610729694366,0.03237743551891727,dataset_snu_cell_07_f,69.497215,dataset_snu_cell_07_f,0.8906410932540894
84,43.9949,8.724974,0.9594979782899221,0.023892334744929678,dataset_snu_cell_15_n,60.825138,dataset_snu_cell_15_n,0.9086133241653442
85,33.361507,11.586737,0.977573961019516,0.0163339164215556,dataset_snu_cell_03_n,56.964714,dataset_snu_cell_03_n,0.9430645704269409
86,34.43411,5.742918,0.9778590202331543,0.007369130242483148,dataset_snu_cell_02_n,41.15282,dataset_snu_cell_02_n,0.9676010608673096
87,36.94154,12.562866,0.9735715389251709,0.015082577597672396,dataset_snu_cell_02_f,55.008186,dataset_snu_cell_02_f,0.9507903456687927
88,35.252922,13.135421,0.9695446491241455,0.028828284831383225,dataset_snu_cell_15_n,61.101562,dataset_snu_cell_15_n,0.9077808260917664
89,29.08738,5.926053,0.9839718639850616,0.005238320916941878,dataset_snu_cell_03_f,37.070652,dataset_snu_cell_03_f,0.9776511192321777
90,42.75623,13.632573,0.959396501382192,0.03241144413097574,dataset_snu_cell_05_f,69.89147,dataset_snu_cell_05_f,0.8897000551223755
91,40.664394,12.063153,0.9634720981121063,0.026735314389725075,dataset_snu_cell_05_n,62.92479,dataset_snu_cell_05_n,0.9129965305328369
92,32.60397,11.738382,0.9779669046401978,0.01720463744087665,dataset_snu_cell_03_n,58.65072,dataset_snu_cell_03_n,0.9396443963050842
93,34.248394,4.6998506,0.9783306022485098,0.00596853853950431,dataset_snu_cell_08_f,41.366028,dataset_snu_cell_08_f,0.9696841239929199
94,56.109257,37.546986,0.8993887503941854,0.11955077228879345,dataset_snu_cell_07_f,111.04582,dataset_snu_cell_07_f,0.720794677734375
95,28.85128,9.639809,0.9814813633759817,0.015169986184674843,dataset_snu_cell_05_n,48.298023,dataset_snu_cell_05_n,0.9487431645393372
96,36.30673,11.700096,0.9730878273646036,0.01588537620515102,dataset_snu_cell_04_n,52.803627,dataset_snu_cell_04_n,0.9501182436943054
97,41.502167,9.638468,0.967085729042689,0.014779425588589357,dataset_snu_cell_03_n,59.850945,dataset_snu_cell_03_n,0.937148928642273
98,44.144047,11.018733,0.9628998438517252,0.01722188456834651,dataset_snu_cell_03_n,62.233627,dataset_snu_cell_03_n,0.932045042514801
99,41.10631,9.512873,0.9670513470967611,0.015025476811449208,dataset_snu_cell_03_n,60.97425,dataset_snu_cell_03_n,0.9347675442695618
