Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
43,35.340866,10.801258,0.9711734851201376,0.018599890806235423,dataset_snu_cell_05_n,50.74162,dataset_snu_cell_05_n,0.9415422677993774
44,39.14236,16.099943,0.9604534010092417,0.03135790686619885,dataset_snu_cell_15_n,60.743618,dataset_snu_cell_15_n,0.9056368470191956
45,41.712933,12.52681,0.9604653616746267,0.02701352103596243,dataset_snu_cell_15_n,60.08375,dataset_snu_cell_15_n,0.9076758623123169
46,39.444252,16.625454,0.9593473970890045,0.03353736867973332,dataset_snu_cell_15_n,58.787308,dataset_snu_cell_15_n,0.9116171002388
47,37.627323,13.35468,0.9664421280225118,0.023831349883562045,dataset_snu_cell_05_n,56.5596,dataset_snu_cell_05_n,0.9273683428764343
48,30.392893,10.571733,0.9810842374960581,0.014060426455377417,dataset_snu_cell_03_n,51.70835,dataset_snu_cell_03_n,0.951695442199707
49,39.642178,11.45312,0.9653999507427216,0.02316363861395904,dataset_snu_cell_05_n,59.482845,dataset_snu_cell_05_n,0.9196664690971375
50,29.490236,12.40366,0.9784489274024963,0.02260286487650813,dataset_snu_cell_05_n,56.03196,dataset_snu_cell_05_n,0.9287171959877014
51,25.083765,4.936797,0.9874937931696574,0.004450280265518637,dataset_snu_cell_14_f,30.526218,dataset_snu_cell_14_f,0.9813823699951172
52,57.51482,36.44774,0.8939989904562632,0.12193725012105602,dataset_snu_cell_07_f,113.394485,dataset_snu_cell_07_f,0.6990183591842651
53,35.600666,16.186535,0.9696556031703949,0.026087231672785486,dataset_snu_cell_07_n,64.70326,dataset_snu_cell_07_n,0.9215027689933777
54,26.58116,9.454768,0.9837003747622172,0.014587150777230403,dataset_snu_cell_05_f,45.32692,dataset_snu_cell_05_f,0.9520425200462341
55,36.834797,18.424213,0.9607654710610708,0.04071563691253412,dataset_snu_cell_15_n,66.18632,dataset_snu_cell_15_n,0.8879691958427429
56,33.293552,2.6056192,0.9789139330387115,0.002119699731072269,dataset_snu_cell_08_f,37.067844,dataset_snu_cell_08_f,0.9749311208724976
57,52.967472,37.636143,0.9051062564055125,0.11201882356451563,dataset_snu_cell_05_f,106.60727,dataset_snu_cell_05_f,0.7347121238708496
58,32.16307,9.492283,0.978905459245046,0.011684908230819163,dataset_snu_cell_11_n,42.953938,dataset_snu_cell_11_n,0.964070737361908
59,26.994226,6.184466,0.9854818979899088,0.006896533333215711,dataset_snu_cell_01_n,37.724586,dataset_snu_cell_01_n,0.9729111790657043
60,33.72272,9.310764,0.9752791921297709,0.01314025257411289,dataset_snu_cell_04_n,45.04444,dataset_snu_cell_05_n,0.9564836621284485
61,41.040062,11.598186,0.9668834706147512,0.01775802329983393,dataset_snu_cell_03_n,57.99484,dataset_snu_cell_03_n,0.9392361640930176
62,34.563675,11.198017,0.975650280714035,0.01639412176694213,dataset_snu_cell_03_n,57.29461,dataset_snu_cell_03_n,0.9406945705413818
63,29.35817,9.372162,0.9819810489813486,0.011323740796284995,dataset_snu_cell_07_n,46.278095,dataset_snu_cell_07_n,0.9598437547683716
64,29.689108,9.880948,0.9821942945321401,0.012778349964640051,dataset_snu_cell_04_n,49.506283,dataset_snu_cell_04_n,0.954839825630188
65,31.617254,13.062419,0.9747914572556814,0.026505922479801113,dataset_snu_cell_15_n,56.84541,dataset_snu_cell_15_n,0.9173597097396851
66,40.582195,9.850528,0.9636532366275787,0.01834614701885089,dataset_snu_cell_05_f,53.274017,dataset_snu_cell_05_f,0.9337517023086548
67,32.58057,8.473252,0.97721067070961,0.014606680773228551,dataset_snu_cell_07_f,46.90612,dataset_snu_cell_07_f,0.9484990835189819
68,33.19548,5.5407195,0.9787699977556864,0.007471816360931805,dataset_snu_cell_11_n,42.33457,dataset_snu_cell_11_n,0.9650993943214417
69,41.29833,12.554349,0.9626108010609945,0.022941142389234698,dataset_snu_cell_15_n,55.01059,dataset_snu_cell_15_n,0.9226084351539612
70,42.07321,15.500429,0.956962118546168,0.034668924504472766,dataset_snu_cell_15_n,65.75087,dataset_snu_cell_15_n,0.8894385099411011
71,31.408201,9.469813,0.9798260827859243,0.012721024731720062,dataset_snu_cell_11_n,48.120174,dataset_snu_cell_11_n,0.9549082517623901
72,34.3187,8.096826,0.9753606021404266,0.013168484963349937,dataset_snu_cell_05_f,46.74424,dataset_snu_cell_05_f,0.9489964842796326
73,27.388067,10.3755665,0.984157532453537,0.012530249649585516,dataset_snu_cell_03_n,48.458595,dataset_snu_cell_03_n,0.957576334476471
74,29.76663,9.058899,0.9822356104850769,0.011262236698131249,dataset_snu_cell_04_n,46.38116,dataset_snu_cell_04_n,0.9603614211082458
75,35.70493,11.601128,0.9720594783624014,0.016241765366272365,dataset_snu_cell_03_n,50.345104,dataset_snu_cell_11_n,0.9517751932144165
76,33.2589,8.726562,0.9759689470132192,0.013963259414405528,dataset_snu_cell_05_n,46.23712,dataset_snu_cell_05_n,0.9514605402946472
77,36.895267,9.439009,0.9706541001796722,0.01706260501737947,dataset_snu_cell_05_n,50.34822,dataset_snu_cell_05_n,0.9424452185630798
78,38.10526,14.355118,0.9690253138542175,0.02035259787958312,dataset_snu_cell_03_n,56.965034,dataset_snu_cell_03_n,0.9413748979568481
79,36.420574,10.984298,0.9731701115767161,0.015051853190043632,dataset_snu_cell_03_n,53.15619,dataset_snu_cell_03_n,0.9489524960517883
80,29.681414,10.675318,0.9792282481988271,0.017846223870709135,dataset_snu_cell_07_f,49.518635,dataset_snu_cell_07_f,0.9426024556159973
81,45.13155,13.573214,0.950976679722468,0.03140835551455895,dataset_snu_cell_07_f,63.73504,dataset_snu_cell_07_f,0.9049148559570312
82,30.965483,12.35677,0.9768609404563904,0.0211991765312961,dataset_snu_cell_05_n,54.87653,dataset_snu_cell_05_n,0.9316266775131226
83,29.972351,7.100693,0.9829362233479818,0.007378764700868129,dataset_snu_cell_02_f,42.974247,dataset_snu_cell_02_f,0.969109058380127
84,43.76907,12.289283,0.958804726600647,0.019899848976527235,dataset_snu_cell_11_n,60.162273,dataset_snu_cell_11_n,0.9295158982276917
85,30.895266,14.62717,0.9767795205116272,0.020860698602916342,dataset_snu_cell_03_n,55.361656,dataset_snu_cell_03_n,0.9446287155151367
86,36.89613,13.305154,0.9688898424307505,0.024606834302172552,dataset_snu_cell_07_f,57.787224,dataset_snu_cell_07_f,0.9218336939811707
87,24.670118,3.4756484,0.987877090771993,0.003357630352101923,dataset_snu_cell_14_f,29.62714,dataset_snu_cell_14_f,0.9824628829956055
88,44.744232,10.836849,0.9572469095389048,0.022792026764371982,dataset_snu_cell_05_f,61.658478,dataset_snu_cell_05_f,0.9112579822540283
89,33.61505,11.734256,0.9765423536300659,0.015037462766032066,dataset_snu_cell_03_n,53.371056,dataset_snu_cell_03_n,0.9485390186309814
90,29.657015,12.207962,0.9760070343812307,0.021877270422996347,dataset_snu_cell_15_n,50.41735,dataset_snu_cell_15_n,0.9349928498268127
91,35.14644,11.092779,0.9709755082925161,0.022531193073264733,dataset_snu_cell_15_n,54.687588,dataset_snu_cell_15_n,0.9235146045684814
92,33.18972,12.122384,0.9777456124623617,0.015177480836364594,dataset_snu_cell_03_n,51.53615,dataset_snu_cell_03_n,0.9520166516304016
93,37.74034,14.828298,0.9635621110598246,0.03957510550092758,dataset_snu_cell_15_n,69.62424,dataset_snu_cell_15_n,0.8760284781455994
94,39.85747,13.482467,0.9653608600298563,0.022134065229686594,dataset_snu_cell_03_n,61.03956,dataset_snu_cell_03_n,0.9326884746551514
95,34.920567,11.145837,0.9730362991491953,0.02175022812162156,dataset_snu_cell_05_n,57.007244,dataset_snu_cell_05_n,0.9262140989303589
96,35.977604,13.284224,0.9704342087109884,0.021760118214485355,dataset_snu_cell_03_n,55.811344,dataset_snu_cell_05_n,0.9365373253822327
97,30.847628,8.226772,0.9808129270871481,0.010131916260169264,dataset_snu_cell_03_n,46.447662,dataset_snu_cell_03_n,0.9610242247581482
98,31.256891,13.686587,0.9745348493258158,0.023654972689278922,dataset_snu_cell_07_f,52.621113,dataset_snu_cell_07_f,0.935184895992279
99,33.755154,11.767236,0.9755172034104665,0.01579346854959786,dataset_snu_cell_03_n,54.23103,dataset_snu_cell_03_n,0.9468672275543213
