Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
0,27.37847,7.7935944,0.9856652319431305,0.007751483494986058,dataset_snu_cell_02_f,42.562294,dataset_snu_cell_02_f,0.969698429107666
1,26.460623,10.396737,0.985394130150477,0.011354339698107343,dataset_snu_cell_02_f,48.1755,dataset_snu_cell_02_f,0.9611789584159851
2,32.55394,11.203053,0.9749953150749207,0.018118005635009135,dataset_snu_cell_05_f,50.134113,dataset_snu_cell_05_f,0.9413307905197144
3,29.552559,6.3155804,0.9819401005903879,0.009204656798749395,dataset_snu_cell_05_f,39.785206,dataset_snu_cell_05_f,0.9630523324012756
4,32.723286,9.989764,0.9739977419376373,0.02226307305028843,dataset_snu_cell_15_n,54.282898,dataset_snu_cell_15_n,0.9246423840522766
5,28.056494,11.68973,0.982984334230423,0.015374761571637854,dataset_snu_cell_03_n,52.946613,dataset_snu_cell_03_n,0.9493542313575745
6,38.34406,6.0906615,0.9726946155230204,0.008702240977351295,dataset_snu_cell_02_f,48.282204,dataset_snu_cell_11_n,0.9598857760429382
7,35.016624,12.620859,0.9718613425890604,0.020420199699517968,dataset_snu_cell_07_f,52.52171,dataset_snu_cell_07_f,0.935429573059082
8,39.713295,13.518151,0.9620290895303091,0.02832186085549738,dataset_snu_cell_11_n,58.89094,dataset_snu_cell_15_n,0.9134925603866577
9,63.354584,51.607006,0.8471048275629679,0.19607381573659405,dataset_snu_cell_07_f,138.68045,dataset_snu_cell_07_f,0.5498197078704834
10,33.037094,18.397568,0.9695374667644501,0.034468981490138766,dataset_snu_cell_05_n,66.65446,dataset_snu_cell_05_n,0.8991277813911438
11,26.8872,3.306154,0.985677550236384,0.003240631762558705,dataset_snu_cell_06_f,32.465324,dataset_snu_cell_06_f,0.9809582829475403
12,35.139782,13.356336,0.9703055123488108,0.023397023408938285,dataset_snu_cell_03_n,53.18738,dataset_snu_cell_15_n,0.9286841154098511
13,48.247227,25.412836,0.9347623189290365,0.06477489324329637,dataset_snu_cell_07_f,84.01184,dataset_snu_cell_07_f,0.8347897529602051
14,28.398893,12.755598,0.9781571825345358,0.026403414929538318,dataset_snu_cell_15_n,56.174213,dataset_snu_cell_15_n,0.9192997217178345
15,29.259048,19.912888,0.9719202121098837,0.04334498587015493,dataset_snu_cell_07_f,73.00019,dataset_snu_cell_07_f,0.8752604722976685
16,25.293653,3.412865,0.9879582424958547,0.00321449068910397,dataset_snu_cell_02_n,29.659063,dataset_snu_cell_02_n,0.9826496839523315
17,33.078823,7.3881564,0.9791456262270609,0.00932260161551581,dataset_snu_cell_04_n,46.590485,dataset_snu_cell_04_n,0.9600028395652771
18,33.479977,7.4239626,0.9754029909769694,0.01446616822164004,dataset_snu_cell_07_f,49.01408,dataset_snu_cell_07_f,0.943766176700592
19,27.134771,11.999257,0.984121193488439,0.014810694092731242,dataset_snu_cell_03_n,51.35457,dataset_snu_cell_03_n,0.9523541927337646
20,27.459038,12.537113,0.9812208016713461,0.02040866622926374,dataset_snu_cell_05_n,52.895103,dataset_snu_cell_05_n,0.9364750385284424
21,49.858753,22.074047,0.93093341588974,0.055090140623927475,dataset_snu_cell_07_f,76.61765,dataset_snu_cell_07_f,0.8625914454460144
22,38.2538,15.323862,0.965525358915329,0.027749252256508396,dataset_snu_cell_05_n,62.25446,dataset_snu_cell_05_n,0.9120057821273804
23,26.596352,4.758773,0.9862430691719055,0.004707365609395614,dataset_snu_cell_02_n,32.452244,dataset_snu_cell_02_n,0.9792277812957764
24,32.07094,10.852395,0.975831518570582,0.017428754519861953,dataset_snu_cell_07_f,49.082134,dataset_snu_cell_07_f,0.943609893321991
25,39.532394,8.991994,0.9703050951162974,0.011320952167955697,dataset_snu_cell_06_f,48.695892,dataset_snu_cell_06_f,0.9571598172187805
26,35.573837,15.861566,0.9668477475643158,0.03167407187783844,dataset_snu_cell_05_n,64.34965,dataset_snu_cell_05_n,0.9059831500053406
27,36.06656,19.432343,0.9619956612586975,0.04943565346775902,dataset_snu_cell_15_n,75.80069,dataset_snu_cell_15_n,0.8530575037002563
28,33.885136,11.700405,0.9732803901036581,0.020155624584741624,dataset_snu_cell_05_n,54.839916,dataset_snu_cell_05_n,0.9317179322242737
29,27.539804,6.2674246,0.9853009978930155,0.005347653311730147,dataset_snu_cell_02_f,36.34739,dataset_snu_cell_02_f,0.9779015779495239
30,26.057024,9.799261,0.9862309098243713,0.010727836162003547,dataset_snu_cell_02_f,47.32555,dataset_snu_cell_02_f,0.9625366926193237
31,32.182953,10.348586,0.9761818051338196,0.01686022454762733,dataset_snu_cell_05_n,50.27583,dataset_snu_cell_05_n,0.9426106214523315
32,37.852566,10.278877,0.9719322522481283,0.013951342529228392,dataset_snu_cell_04_n,53.754726,dataset_snu_cell_04_n,0.9467563033103943
33,37.18469,9.070538,0.972202072540919,0.012210706425192517,dataset_snu_cell_04_n,47.415546,dataset_snu_cell_04_n,0.9585736989974976
34,66.87193,32.76727,0.87241859237353,0.12063145745928804,dataset_snu_cell_07_f,120.8045,dataset_snu_cell_07_f,0.6583965420722961
35,24.621832,3.7123344,0.98895197113355,0.0030517022408329464,dataset_snu_cell_03_f,29.280134,dataset_snu_cell_03_f,0.9856595993041992
36,31.937317,10.501832,0.9776567121346792,0.016630680329877624,dataset_snu_cell_05_n,49.793156,dataset_snu_cell_05_n,0.9437072277069092
37,35.590214,13.428649,0.9704996446768442,0.029602172976848747,dataset_snu_cell_05_n,64.83062,dataset_snu_cell_05_n,0.9045724868774414
38,26.193682,2.6494687,0.9867409269014994,0.0020086251994981762,dataset_snu_cell_04_f,31.497278,dataset_snu_cell_04_f,0.9827604293823242
39,28.976242,6.71741,0.9825313488642374,0.010925114886957882,dataset_snu_cell_05_f,41.860447,dataset_snu_cell_05_f,0.9590973258018494
40,30.663864,7.9298067,0.9821068147818247,0.008366497938826045,dataset_snu_cell_02_f,43.9015,dataset_snu_cell_02_f,0.9677615761756897
41,41.540737,23.909615,0.9516698519388834,0.046639229128863265,dataset_snu_cell_07_n,77.28223,dataset_snu_cell_07_n,0.8880146741867065
42,32.095287,11.274748,0.9756024181842804,0.02023589011235064,dataset_snu_cell_07_f,53.07456,dataset_snu_cell_07_f,0.9340630769729614
43,39.11646,13.680979,0.963067352771759,0.03086473660767915,dataset_snu_cell_07_f,65.53177,dataset_snu_cell_07_f,0.8994783163070679
44,39.52337,15.035706,0.960328608751297,0.03226144090462033,dataset_snu_cell_15_n,62.818974,dataset_snu_cell_15_n,0.8990787267684937
45,38.18057,12.026309,0.9668402572472891,0.02156829505738486,dataset_snu_cell_15_n,53.121212,dataset_snu_cell_15_n,0.9278332591056824
46,36.68484,16.991066,0.962837407986323,0.04084379637137163,dataset_snu_cell_15_n,69.86922,dataset_snu_cell_15_n,0.8751545548439026
47,35.63328,13.166747,0.9692035516103109,0.023975392476125384,dataset_snu_cell_05_n,55.224545,dataset_snu_cell_05_n,0.9307567477226257
48,33.936012,14.011945,0.9755548338095347,0.01878368967953366,dataset_snu_cell_03_n,52.94121,dataset_snu_cell_03_n,0.9493646025657654
49,34.08131,10.157281,0.9742468496163686,0.019862458519062626,dataset_snu_cell_05_n,54.920444,dataset_snu_cell_05_n,0.9315172433853149
50,35.270924,12.746251,0.9708612461884817,0.02531767832254956,dataset_snu_cell_05_n,60.448547,dataset_snu_cell_05_n,0.9170368909835815
51,28.64744,3.872988,0.9840579926967621,0.0040736919234389745,dataset_snu_cell_14_f,34.066357,dataset_snu_cell_14_f,0.976813793182373
52,69.46963,50.49415,0.8304312229156494,0.2081375045089433,dataset_snu_cell_07_f,148.32812,dataset_snu_cell_07_f,0.4850049614906311
53,28.197985,9.222013,0.9820351501305898,0.012907337813129936,dataset_snu_cell_05_f,42.62695,dataset_snu_cell_05_f,0.9575856924057007
54,23.68545,7.6274934,0.9877063731352488,0.008851467115767474,dataset_snu_cell_05_f,35.537155,dataset_snu_cell_05_f,0.9705212712287903
55,32.185,15.936579,0.9699550370375315,0.03226289186788942,dataset_snu_cell_15_n,60.346905,dataset_snu_cell_15_n,0.9068654179573059
56,31.133642,4.6066055,0.9814713597297668,0.004257039953908016,dataset_snu_cell_11_f,38.64926,dataset_snu_cell_11_f,0.9739171266555786
57,48.723526,27.71189,0.9318067928155264,0.06881741136743232,dataset_snu_cell_07_f,88.80776,dataset_snu_cell_07_f,0.8153888583183289
58,29.406809,8.419157,0.9824758966763815,0.009186857077524374,dataset_snu_cell_11_n,38.19468,dataset_snu_cell_11_n,0.9715914726257324
59,20.863882,4.3971267,0.991372545560201,0.00404819484462168,dataset_snu_cell_02_n,28.973972,dataset_snu_cell_02_n,0.983441948890686
60,37.64247,17.189178,0.9641605118910471,0.03863826893353979,dataset_snu_cell_05_n,72.81638,dataset_snu_cell_05_n,0.8796152472496033
61,41.653793,8.857551,0.9670913914839426,0.013661085570302295,dataset_snu_cell_03_n,55.693222,dataset_snu_cell_03_n,0.9439634680747986
62,28.351294,10.279071,0.9832110702991486,0.013067846884252532,dataset_snu_cell_03_n,50.084366,dataset_snu_cell_03_n,0.9546819925308228
63,28.494204,13.057986,0.9812111755212148,0.0166103193471028,dataset_snu_cell_07_n,50.29202,dataset_snu_cell_07_n,0.9525758028030396
64,27.997477,6.5254517,0.9851574798425039,0.006423061733288333,dataset_snu_cell_03_f,37.311226,dataset_snu_cell_04_n,0.976028561592102
65,35.65686,14.516987,0.968351145585378,0.03210095856504667,dataset_snu_cell_15_n,62.674194,dataset_snu_cell_15_n,0.8995434045791626
66,40.69513,7.2574344,0.9646779795487722,0.015706458916470493,dataset_snu_cell_05_n,49.272152,dataset_snu_cell_05_f,0.943778395652771
67,38.799976,13.673027,0.9652908345063528,0.03059952325444573,dataset_snu_cell_07_f,65.25642,dataset_snu_cell_07_f,0.9003212451934814
68,34.289085,5.766867,0.9776291052500407,0.006677663983531421,dataset_snu_cell_06_f,41.473213,dataset_snu_cell_06_f,0.9689256548881531
69,34.932663,14.172383,0.9707310895125071,0.024300773664305424,dataset_snu_cell_15_n,54.09409,dataset_snu_cell_15_n,0.9251657128334045
70,34.697445,14.490515,0.969129224618276,0.03145738996339503,dataset_snu_cell_15_n,61.789173,dataset_snu_cell_15_n,0.9023604393005371
71,28.67824,8.3872,0.9832582573095957,0.010616972373555888,dataset_snu_cell_11_n,44.554703,dataset_snu_cell_11_n,0.9613428711891174
72,37.936085,11.091084,0.9686004022757212,0.02149638841828624,dataset_snu_cell_05_f,57.162094,dataset_snu_cell_05_f,0.923728883266449
73,29.350283,12.414832,0.9814611077308655,0.016270877322172493,dataset_snu_cell_03_n,54.17455,dataset_snu_cell_03_n,0.9469778537750244
74,29.135635,6.614555,0.9836592972278595,0.0076519447407207555,dataset_snu_cell_04_n,41.23194,dataset_snu_cell_04_n,0.9686741828918457
75,36.680378,11.659995,0.9704706172148386,0.017308804037847444,dataset_snu_cell_03_n,55.42183,dataset_snu_cell_03_n,0.9445082545280457
76,36.995907,10.710248,0.970024953285853,0.016785955493620493,dataset_snu_cell_11_n,49.56886,dataset_snu_cell_05_n,0.9493638873100281
77,35.329044,13.498194,0.9700867235660553,0.0257045710153361,dataset_snu_cell_05_n,58.61192,dataset_snu_cell_05_n,0.9220017194747925
78,37.475025,11.444248,0.9715932806332906,0.01599613659089091,dataset_snu_cell_03_n,57.64176,dataset_snu_cell_03_n,0.939973771572113
79,32.598877,14.308383,0.9765161275863647,0.020117877064313217,dataset_snu_cell_03_n,57.608616,dataset_snu_cell_03_n,0.9400427937507629
80,34.016468,16.759068,0.9692916870117188,0.03477168602355497,dataset_snu_cell_07_f,67.09111,dataset_snu_cell_07_f,0.8946375250816345
81,39.239033,13.720113,0.9622154235839844,0.026026439288237863,dataset_snu_cell_15_n,56.359547,dataset_snu_cell_15_n,0.9187663197517395
82,29.361734,10.181063,0.9798966348171234,0.017761098541721723,dataset_snu_cell_05_n,51.085705,dataset_snu_cell_05_n,0.9407467842102051
83,28.47174,5.648819,0.9847604235013326,0.005491478479287789,dataset_snu_cell_02_f,39.206573,dataset_snu_cell_02_f,0.9742881655693054
84,36.887413,8.935719,0.9713161488374075,0.012434612540963452,dataset_snu_cell_03_n,49.6573,dataset_snu_cell_03_n,0.9554515480995178
85,34.430683,13.657908,0.9722734689712524,0.021985401448628247,dataset_snu_cell_05_n,54.155437,dataset_snu_cell_05_n,0.9334117770195007
86,39.154835,12.310203,0.9664494196573893,0.0225701541438362,dataset_snu_cell_03_n,58.112995,dataset_snu_cell_07_f,0.9308437705039978
